fid,2021-01_vhi,2021-02_vhi,2021-03_vhi,2021-04_vhi,2021-05_vhi,2021-06_vhi,2021-07_vhi,2021-08_vhi,2021-09_vhi,2021-10_vhi,2021-11_vhi,2021-12_vhi,2022-01_vhi,2022-02_vhi,2022-03_vhi,2022-04_vhi,2022-05_vhi,2022-06_vhi,2022-07_vhi,2022-08_vhi,2022-09_vhi,2022-10_vhi,2022-11_vhi,2022-12_vhi,2023-01_vhi,2023-02_vhi,2023-03_vhi,2023-04_vhi,2023-05_vhi,2023-06_vhi,2023-07_vhi,2023-08_vhi,2023-09_vhi,2023-10_vhi,2023-11_vhi,2023-12_vhi,2024-01_vhi,2024-02_vhi,2024-03_vhi,2024-04_vhi,2024-05_vhi,2024-06_vhi,2024-07_vhi,2024-08_vhi,2024-09_vhi,2024-10_vhi,2024-11_vhi,2024-12_vhi
147,0.518909679,0.517294398,0.521914898,0.647212974,0.715628629,0.676225172,0.415459072,0.261596492,0.521475766,0.588857849,0.604087421,0.35954291,0.516771223,0.509754837,0.58877892,0.623771502,0.729185901,0.986109362,0.872274139,0.877345592,0.662454431,0.661636822,0.603963368,0.531701624,0.654781233,0.652178531,0.466692485,4.314394828,0.754319288,0.734512043,0.668463269,0.712936446,0.696406614,0.549108953,0.434793759,0.410563055,0.477699467,0.513920673,0.447724902,0.635367935,0.690525538,0.692114684,0.657501725,0.588827044,0.857120368,0.741687055,0.673414373,0.591867216
148,0.414799578,0.517569871,0.482206993,0.577892542,0.724229067,0.623918415,0.489599155,0.357913817,0.459439492,0.717034424,0.639931306,0.414274052,0.473679886,0.522079162,0.563693262,0.600549151,0.717347067,0.93974293,0.801702057,0.731580696,0.591677819,0.776268992,0.606321769,0.468435998,0.543183046,0.628997337,0.441966254,10.73013982,0.729745583,0.723989407,0.685359091,0.582461106,0.73525848,0.707487882,0.445468739,0.377581945,0.389148682,0.501014657,0.429117041,0.575827084,0.690686129,0.619381879,0.703853699,0.449714495,0.798050131,0.824576414,0.716132648,0.551234007
149,0.588146639,0.70939727,0.669124048,0.732243176,0.838762891,0.801350676,0.675496841,0.616513072,0.661772052,0.762468011,0.717408374,0.518296665,0.563118195,0.648210076,0.691853255,0.729533999,0.85201324,1.134329355,0.984430316,1.026550306,0.76021433,0.818468678,0.791777843,0.684109298,0.716358878,0.780132981,0.601353493,16.64157887,0.842356007,0.844755551,0.836764491,0.864971452,0.800957115,0.726104274,0.630499894,0.58551762,0.579872849,0.673946286,0.587792187,0.701034285,0.7988603,0.797142423,0.853318702,0.747007108,0.963319372,0.892822976,0.808268812,0.720198332
150,12.83927483,13.00955887,12.92456336,12.99269077,13.10119849,13.15017839,13.06986768,13.02273864,12.93325977,13.05933755,12.95492348,12.84319486,12.81073014,12.9567482,12.95724721,13.01675786,13.09824795,13.43166413,13.24271865,13.25338629,13.01437023,13.13592241,13.0324564,12.94806336,12.91427792,13.0438813,12.88131458,13.04073633,13.11586886,13.16612179,13.11042044,13.19409571,13.03746801,13.04670863,12.91826474,12.89957633,12.82943184,12.94538119,12.8675389,12.9793412,13.06296842,13.10662397,13.177222,13.12301268,13.20040118,13.20735381,13.13931561,13.06710112
151,0.447971599,0.479607974,0.452621109,0.618187385,0.722798782,0.610931004,0.447256737,0.403426794,0.462532121,0.658289433,0.559469288,0.357976754,0.482223518,0.504383004,0.574184261,0.618198968,0.729234115,0.975563575,0.872941341,0.83583462,0.623206726,0.719195542,0.53111102,0.472469461,0.598461238,0.626470486,0.417425274,3.727932109,0.720281251,0.711020452,0.713096964,0.640873808,0.707623353,0.660717157,0.362413538,0.339485462,0.403193557,0.432964814,0.365571379,0.625698483,0.678760191,0.625198335,0.708169322,0.513193964,0.76474064,0.81526987,0.70447332,0.53955098
152,0.591433929,0.581498618,0.515664965,0.668176153,0.716722285,0.71948193,0.40765083,0.331151011,0.610501145,0.613275902,0.616175183,0.522582519,0.624066615,0.606826864,0.641910883,0.675716355,0.726555426,0.965246649,0.840622055,0.932386046,0.724645143,0.672344339,0.629156088,0.575955746,0.764834976,0.759908111,0.451557854,0.660773791,0.761930236,0.740783462,0.592760855,0.716189096,0.724284848,0.533676105,0.474958891,0.522619987,0.529992741,0.543275903,0.426225974,0.688848394,0.728839924,0.718472981,0.649950437,0.684987301,0.796276752,0.735730871,0.709565344,0.683670059
153,0.33943326,0.55153072,0.470942799,0.543657322,0.662470845,0.769804027,0.599361776,0.625251588,0.501006352,0.751191727,0.654761638,0.464192258,0.368604343,0.557025957,0.490651477,0.5405641,0.654282319,1.026038111,0.723821495,0.881798217,0.631514827,0.856469808,0.665047678,0.549502117,0.438511656,0.680108584,0.486186441,0.561204988,0.71512978,0.772192795,0.67000001,0.919054564,0.741435393,0.700815665,0.515108579,0.537775434,0.391822028,0.510754767,0.434504768,0.549629237,0.624472984,0.714785479,0.738434854,0.787963457,0.931353294,0.915206576,0.862730389,0.742412602
154,8.239881989,0.67405599,0.732577553,0.776490036,0.797148626,0.749213526,0.500007759,0.419794045,0.529333382,0.615194462,0.607689759,0.545364361,0.552032667,0.699805869,0.789676542,0.788440313,0.782392681,0.911419032,0.730286877,0.51565961,0.626861975,0.724424355,0.676145751,0.534785461,0.636255451,0.727844232,0.783145664,6.989338964,0.855804827,0.8180153,0.664743357,0.453089066,0.60115723,0.661123903,0.561187614,1.282934427,0.541489795,0.633667725,0.757584348,0.725925496,0.786637502,0.77139252,0.647587366,0.537495311,0.672811162,0.628843117,0.551404314,0.628565887
155,14.66761223,2.902712398,2.968469358,2.990606155,3.335314458,3.001005812,3.344461895,3.22050904,3.328374607,2.903697033,4.743372831,6.003731364,2.837757208,2.981527707,3.056827005,3.034191826,3.03740127,3.167260517,3.65578521,7.921272293,2.855509559,2.972001365,3.653678272,2.79243021,2.910443214,2.997221342,3.025899489,23.80805851,6.691082802,3.066060656,2.979714759,2.846023416,2.820751901,2.987330205,3.07907999,10.25909735,3.740726274,2.893846638,2.990902995,2.946376433,3.010747288,3.046812103,2.988817699,2.94419195,2.965173652,2.916972177,8.093535935,4.37436964
156,0.638844939,0.591508166,0.628946573,0.687665688,0.801930594,0.563791846,0.429708527,0.667883787,0.651403599,0.569068944,0.577337397,0.435113346,0.627117001,0.536488839,0.678844407,0.695056226,0.714716529,0.633277189,0.613714185,0.697167997,0.730127908,0.642843143,0.620756409,0.462477261,0.664052193,0.562920735,0.495726417,0.677236818,0.654073279,0.686834028,0.826109902,0.716706257,0.666233719,0.354529471,0.409525365,0.382961789,0.506151844,0.401297022,0.439330248,0.570107979,0.620319105,0.554867981,0.892566226,0.765556606,0.701821338,0.686715118,0.633205022,0.590303654
157,0.554135335,0.543279447,0.650347607,0.665035879,0.77428258,0.703910762,0.523490931,0.706852377,0.701412319,0.618675465,0.533539159,0.377306527,0.566246826,0.49226932,0.705611273,0.646513193,0.66041396,0.666567162,0.584694353,0.751861012,0.836561972,0.700117265,0.587427301,0.417334463,0.632528873,0.535221007,0.553374969,0.679514464,0.68082493,0.706884634,0.698103065,0.720066324,0.62492502,0.402161914,0.374004621,0.318758,0.41187117,0.339158714,0.472429627,0.540896234,0.620576466,0.64209355,0.892817526,0.737969905,0.595568974,0.603393577,0.593850451,0.476631286
158,0.650799138,0.614605754,0.691687088,0.697402056,0.807092042,0.53157791,0.578885756,0.653200302,0.657285641,0.565828947,0.450622146,0.419555645,0.630678232,0.563579041,0.717773009,0.708168896,0.726191141,0.666964255,0.610733909,0.69179636,0.735457644,0.585846988,0.415308557,0.388464961,0.626412491,0.580663317,0.508521356,2.224437598,0.679027433,0.68200424,0.893233608,0.785117281,0.61875207,0.281191191,0.25862579,0.300255437,0.470770551,0.402436583,0.43420969,0.534701303,0.613217812,0.50351198,0.917873099,0.639074475,0.62262276,0.668766115,0.472249404,0.47374745
159,0.573518713,0.49871297,0.617560574,0.614017401,0.680989955,0.712868294,0.523203194,0.231221363,0.3162475,0.678460596,0.591306783,0.408769095,0.381968666,0.501089872,0.60041665,0.515696539,0.546745684,0.859012037,0.665733214,7.286007717,0.548193869,0.775424978,0.679644928,0.500548345,0.525913738,0.533648814,0.486618957,0.581278234,36.369966,0.832091733,0.631772408,0.399334301,0.648191589,0.795486195,0.538305404,0.36320077,0.262791549,0.35187109,0.488021685,0.401526479,0.587858801,0.476253417,0.485559672,0.385181846,0.482093941,0.689435708,0.576403257,0.616702193
160,0.595621162,0.556426698,0.64021535,0.574728476,0.619340345,0.806075226,0.651226125,0.291563149,0.315867382,0.716291088,0.595220191,0.492566773,0.450217065,0.561701676,0.64347727,0.523407065,0.470362024,0.938008278,0.819822386,22.19998903,0.496920352,0.746190319,0.677044291,0.566504629,0.583650588,0.57254776,0.570176565,0.599051328,14.93874327,0.922317425,0.783777562,0.387204854,0.591954024,0.804833729,0.517127227,0.349905088,0.238515422,0.327967836,0.526356027,0.36084202,0.512778351,0.607361051,0.615966216,0.385695463,0.46257039,0.639920049,0.573670069,0.67917174
161,0.411563357,0.549571805,0.612046652,0.565552461,0.622663194,0.607208641,0.481955027,0.375578512,0.377405379,0.332983591,0.382345491,0.256687025,0.341610674,0.491113008,0.631004312,0.523661518,0.633710927,0.892934481,0.649200501,0.71500059,0.416943048,0.393286022,0.495229073,0.419852976,0.457271824,0.565126958,0.472069707,3.974646663,0.61327285,0.646412141,0.492046951,0.57447958,0.500862675,0.386297159,0.467143372,0.349786203,0.404435263,0.476454666,0.531371124,0.526525339,0.590348539,0.640771052,0.550515331,0.572092476,0.68387022,0.482045755,0.513767819,0.508708827
162,31.97594361,32.06848529,32.07860146,32.10099405,32.16880993,32.04509445,31.97403157,31.91387182,31.85683354,32.01971228,32.04577061,31.8875938,31.9460613,31.98862263,32.12151437,32.11833116,32.17593042,32.34500688,32.21126626,32.1836858,31.93312359,32.10412209,32.08826977,31.99389165,32.01611746,32.08291393,31.99930336,62.33509486,37.9996546,32.12840611,32.05462677,32.11081216,32.02591468,32.03815692,32.03931182,31.91153532,31.98402356,32.00007862,32.01763953,32.07042391,32.12421811,32.10093756,32.13934979,32.17391729,32.25016621,32.16274444,32.130341,32.08720938
163,10.61685387,8.783965679,8.791907119,8.794375431,8.856807687,8.779666215,8.68136296,8.551443263,8.586539665,8.723824819,8.674131401,8.594535707,8.670130747,8.737586274,8.852591842,8.853685581,8.853003199,9.023064146,8.862708514,8.808414181,8.689944814,8.788477545,8.688614504,8.671520235,8.728687799,8.789583795,8.728616244,15.53275408,50.40505708,8.837817236,8.74386245,8.772249307,8.747928387,8.741149944,8.664888082,8.624393107,8.644308,8.713391028,8.741627471,8.777368532,8.832891522,8.827305936,8.866831799,8.765810411,8.84566358,8.902819125,8.743660567,8.750770964
164,5.489515362,5.573825058,5.645259195,5.633912291,5.700064079,5.608980438,5.455562757,5.456795641,5.374779865,5.59173773,5.612065998,5.380773135,5.450707832,5.470687474,5.665297857,5.647826779,5.714643587,5.916148417,5.742956905,5.873949845,5.527494361,5.728729296,5.698535471,5.553311682,5.550425567,5.621996512,5.578336303,24.55025822,5.70694275,5.720287555,5.590766486,5.758485019,5.666581525,5.647462397,5.61118377,5.463108299,5.489346011,5.494242889,5.554574431,5.612167497,5.670822117,5.668286313,5.648362582,5.805959055,5.831259294,5.78101376,5.735066164,5.68185767
165,81.6834436,78.076791,78.05638646,78.07748097,78.07814136,78.03738273,78.00975372,77.9136872,77.99059949,78.02264025,77.98520771,77.96510643,77.97751983,78.0576164,78.09321168,78.11592559,78.07442755,78.15541513,78.07318449,78.04581336,78.01937761,78.03801514,77.99485392,77.99092863,78.02375056,78.07054236,78.04895414,78.10401728,78.06622305,78.06819617,78.01975496,78.02363449,78.08556976,78.00965425,77.99091145,77.98040722,77.9634979,78.03551525,78.07085034,78.06940602,78.07366799,78.05246364,78.07231763,77.99075804,78.05303282,78.07901149,78.00823938,78.02095161
166,0.44896058,0.472520087,0.416267814,0.579483482,0.72651929,0.650190264,0.531268565,0.66073539,0.491064266,0.523359634,0.492787555,0.313564105,0.463656291,0.40769943,0.474642516,0.594384568,0.688972017,0.832957937,0.597928726,0.713996323,0.674500203,0.693179579,0.559880494,0.432768876,0.523363266,0.506753917,0.391422224,0.583598733,0.670284492,0.726879118,0.596344075,0.76840488,0.691871595,0.667076926,0.583149144,0.465916711,0.478768769,0.402816593,0.350035378,0.543830586,0.650139494,0.673637399,0.541368488,0.647841052,0.807508803,0.848773955,0.761357358,0.562939796
167,0.4122267,0.425110066,0.398769063,0.570290858,0.705035153,0.577590184,0.46062097,0.47303954,0.392605012,0.497129399,0.504460215,0.318536813,0.425662568,0.383388813,0.450366743,0.586974426,0.669094757,0.79007835,0.630126691,0.745541795,0.724751777,0.681366734,0.559553481,0.467111453,0.494436561,0.520972376,0.435189967,0.624705409,0.658818937,0.674026358,0.530009438,0.715207245,0.686138339,0.640858118,0.574775059,0.489729111,0.458082404,0.374531255,0.371268253,0.557203188,0.623632388,0.596140769,0.51756715,0.643957973,0.76686656,0.824977863,0.750063419,0.587017081
168,0.429945624,0.542862018,0.517743012,0.667924999,0.624572461,0.543190091,0.57400227,0.511358796,0.46302724,0.766805589,0.745873939,0.504822503,0.42745297,0.58628235,0.611063398,0.61351709,0.569205397,0.792412399,0.574631992,1.539774565,0.70409927,0.66258008,0.675069045,0.478525337,0.485808476,0.569079729,0.594720929,0.584849859,61.42918681,0.693113395,0.770703503,0.594840298,0.608822529,0.622929225,0.573770448,0.424631441,0.401863385,0.497787894,0.456894014,0.551560127,0.483729461,0.328115036,0.597615466,0.731982048,0.784321908,0.79900169,0.61952833,0.554043343
169,0.449839103,0.539168084,0.507161207,0.617613388,0.563994476,0.531330264,0.529686055,0.502097578,0.423974281,0.732207895,0.713459261,0.571842456,0.480614294,0.637749038,0.601622584,0.590186931,0.53238646,0.813088807,0.541728062,8.619288682,0.709834754,0.678503608,0.659756132,0.490004167,0.478522371,0.605919995,0.593575994,0.618673625,6.489078604,0.650844597,0.640121386,0.661223448,0.652508791,0.632835146,0.552008795,0.48885104,0.424147372,0.530873674,0.455013018,0.562763213,0.525833097,0.422030572,0.579156132,0.73866913,0.77428272,0.768261078,0.605848095,0.57802037
170,0.320157662,0.486187725,0.436894046,0.550156613,0.603742915,0.643922638,0.625831404,0.639413494,0.580417282,0.662834767,0.509926419,0.389803445,0.307086397,0.469657344,0.490682154,0.571600799,0.61545091,0.931638633,0.793259413,0.892076944,0.604861249,0.680168161,0.590568635,0.527896793,0.470515037,0.570453016,0.364996848,0.528396042,0.681445243,0.731694341,0.642922003,0.78704226,0.636591337,0.650563379,0.47607106,0.500970144,0.289947446,0.410764138,0.350917593,0.532995572,0.60996321,0.656434733,0.761651244,0.736996009,0.76064117,0.841473622,0.743392885,0.606338025
171,0.46676261,0.482996128,0.521629299,0.594865303,0.723780333,0.650323364,0.589200111,0.679491648,0.614143365,0.510808654,0.466814279,0.339775808,0.374016976,0.451831814,0.482574959,0.542234519,0.573186636,0.700556788,0.548951005,0.564940498,0.770144382,0.59594335,0.634552543,0.577795921,0.699642497,0.551466009,0.467712888,0.561513515,0.583846296,0.681216902,0.724778111,0.798886897,0.762334628,0.598091617,0.499634198,0.33731341,0.319994001,0.327698591,0.413945015,0.481669895,0.649207028,0.695066892,0.73180229,0.668300119,0.663860596,0.61850955,0.61427069,0.591599778
172,0.52018786,0.525717696,0.59135153,0.666569862,0.766208156,0.668190305,0.534152682,0.623448361,0.623698088,0.657654996,0.581396538,0.445647484,0.459529825,0.446238874,0.583521684,0.582457002,0.566088877,0.770697321,0.531940159,1.030347918,0.708215318,0.650759675,0.642779799,0.479759678,0.58421638,0.530579869,0.480683044,1.194710741,0.608430083,0.724137511,0.836093647,0.840256178,0.682177595,0.502175926,0.447448283,0.366880184,0.348286114,0.307025179,0.423486788,0.481437372,0.595334996,0.7239874,0.725262106,0.609802365,1.923785773,0.586182886,0.544523186,0.492880463
173,0.498183039,0.480908959,0.550943695,0.610169083,0.725870219,0.716852401,0.520599385,0.671926512,0.652210498,0.631264225,0.541814918,0.425830997,0.496187379,0.435388013,0.6110095,0.552111249,0.572659891,0.712692368,0.521986666,0.662825132,0.830720101,0.713264192,0.636396192,0.442721804,0.579503881,0.501965589,0.493419263,1.274910399,0.615834144,0.741076689,0.865806518,0.812140794,0.543516259,0.383673754,0.371813526,0.329066189,0.35476462,0.275413268,0.411776686,0.448204062,0.578090304,0.707609038,0.764532953,0.731943385,0.545146508,0.53510022,0.536763918,0.486143428
174,0.529562901,0.496141729,0.563331866,0.649085823,0.753033801,0.752523751,0.600896902,0.693687533,0.589751997,0.589555629,0.536714972,0.452370723,0.502156353,0.456267641,0.610564702,0.600669458,0.595704952,0.749735676,0.589393535,0.621445681,0.72738983,0.586615449,0.5799628,0.443013938,0.570469503,0.503916329,0.476216659,0.624129685,0.605432057,0.753505277,0.937369851,0.767930845,0.443675365,0.352226234,0.357212539,0.313316265,0.334290271,0.2792185,0.399276243,0.446160297,0.58333804,0.718018524,0.832673023,0.728091417,0.534493558,0.531898499,0.534649694,0.527601482
175,0.361634139,0.32015531,0.411556481,0.42288139,0.674485289,0.641399813,0.670234338,0.672130982,0.493862004,0.47582188,0.48723268,0.448813214,0.319231032,0.29534909,0.407594148,0.342902009,0.541427301,0.743870949,0.705247392,0.512532983,0.503569261,0.350039175,0.46972444,0.503258656,0.411636195,0.366840297,0.301779825,0.311944745,0.489393893,0.678984329,0.885707802,0.65304151,0.447146101,0.202174958,0.277760446,0.218027077,0.147878643,0.147853903,0.280032986,0.197508933,0.496690483,0.700630154,0.87962067,0.674589058,0.51830746,0.44995327,0.516863668,0.551972917
176,0.38228387,0.338003251,0.463293148,0.561895623,0.650748737,0.585283156,0.637780779,0.800287912,0.555849067,0.631145706,0.4822914,0.323207489,0.272710976,0.347384198,0.474342481,0.538932031,0.510784823,0.606090983,0.612317176,0.603471209,0.575292673,0.480970019,0.583277679,0.434911961,0.429336137,0.343252298,0.329397601,0.538330818,0.570010305,0.59486239,0.919077572,0.821807188,0.610930755,0.462283871,0.386061229,0.244442813,0.151483186,0.139289736,0.318636183,0.375999371,0.544663306,0.601712799,0.834516582,0.690684086,0.532906095,0.520495718,0.525469148,0.512664579
177,0.531736625,0.510040242,0.52152201,0.778393571,0.892460157,0.811940187,0.855657255,0.719483977,0.734754624,0.780332955,0.802987224,0.611886537,0.376775285,0.422772602,0.640264317,0.8700781,0.823394359,1.067835735,0.887699236,0.546844725,0.826118832,0.792139818,0.859815372,0.636827358,0.546654571,0.5774996,0.618111892,0.882798632,0.86452739,0.976857353,0.980459988,0.790335335,0.813034553,0.775665138,0.749053182,0.481634838,0.257192677,0.396937821,0.660296653,0.822364678,0.92444138,1.003947454,0.94245464,0.65543159,0.778141863,0.84170902,0.786178015,0.928859868
178,0.434088162,0.487124426,0.704637136,0.567579703,0.723180906,0.730211002,0.531569089,0.494209747,0.387474996,0.535472249,0.351431801,0.18264335,0.392949575,0.411177746,0.585348335,0.486606204,0.597951324,1.026142085,0.802639485,1.05170636,0.756974262,0.735913297,0.501020447,0.327681756,0.510157873,0.569245497,0.513292702,2.613775468,0.780363648,0.710083915,0.631910238,0.728548365,0.568967286,0.690280122,0.495408188,0.306753987,0.381537047,0.324102317,0.477110221,0.46900027,0.61680011,0.596562531,0.724831439,0.528791756,0.704694903,0.786314231,0.768218221,0.545292277
179,0.447973979,0.503589642,0.657661396,0.590370749,0.745807689,0.698812939,0.537463056,0.485541514,0.411512504,0.513806802,0.366263407,0.145178002,0.391692935,0.443353405,0.586313239,0.504194346,0.645729713,1.049165771,0.818613661,0.868637599,0.666947989,0.673579581,0.497393388,0.298555548,0.484574586,0.574871161,0.496168325,5.100837032,0.797885617,0.766001292,0.700900247,0.666563364,0.514300632,0.466579859,0.346137176,0.197612151,0.314893023,0.311880279,0.439178636,0.487663501,0.625137528,0.642114397,0.807064324,0.554317129,0.705181695,0.742351135,0.726925669,0.50548419
