fid,2021-01_lst,2021-02_lst,2021-03_lst,2021-04_lst,2021-05_lst,2021-06_lst,2021-07_lst,2021-08_lst,2021-09_lst,2021-10_lst,2021-11_lst,2021-12_lst,2022-01_lst,2022-02_lst,2022-03_lst,2022-04_lst,2022-05_lst,2022-06_lst,2022-07_lst,2022-08_lst,2022-09_lst,2022-10_lst,2022-11_lst,2022-12_lst,2023-01_lst,2023-02_lst,2023-03_lst,2023-04_lst,2023-05_lst,2023-06_lst,2023-07_lst,2023-08_lst,2023-09_lst,2023-10_lst,2023-11_lst,2023-12_lst,2024-01_lst,2024-02_lst,2024-03_lst,2024-04_lst,2024-05_lst,2024-06_lst,2024-07_lst,2024-08_lst,2024-09_lst,2024-10_lst,2024-11_lst,2024-12_lst
199,41.08252528,40.4453707,42.90606227,46.58891746,40.69792676,41.8222579,33.28898371,31.91208269,35.16804758,38.93714058,44.35076273,41.53339157,42.0837876,39.62178519,40.59099347,46.20238703,44.83952012,39.90342431,38.36975598,33.20801764,32.32325349,36.69374558,39.33269903,40.45308088,38.58600723,40.79163879,45.12220368,46.08869177,44.37005276,41.84294003,32.7160665,35.28454104,32.67836153,35.19063588,39.7480878,39.85567325,36.87774177,41.23053394,42.19216981,43.14159287,42.50840615,39.55664832,31.6119245,38.03989688,32.22745518,34.97392145,37.1161331,34.37941346
200,40.71430095,38.85810094,42.40074729,45.42546384,40.2919024,39.98642374,37.779,31.55277804,36.35481748,39.49431725,41.43143736,40.58946902,40.96397833,38.39066636,39.53274692,45.17466821,43.93395833,36.87528438,38.58649696,29.43667506,32.46826354,36.74905399,37.97867358,39.02634225,38.50306065,39.83165626,44.05656357,44.92143143,43.25792481,40.36603389,31.66630258,33.39977495,32.27078211,33.42860543,37.53749606,38.62051616,35.58189481,39.22028188,40.71289156,42.293224,40.50193703,39.77666358,27.81208569,37.81537307,31.08037781,34.65863784,36.53410797,35.425617
201,41.23422802,39.58534057,42.79511661,45.58173105,40.51685411,40.57687473,38.67,31.76405458,36.81287967,40.22749349,42.30436332,40.95024225,41.76996134,38.47356106,39.58110327,45.43798237,44.30566168,38.95170193,,32.66282696,32.82082751,38.22015128,39.67192975,39.42399634,38.97436255,39.10160323,44.32604927,45.1723627,43.79712368,39.51943174,31.19655954,35.39096075,32.64374997,34.14886555,38.68206711,39.25332758,36.02068577,40.72085122,40.86801407,42.56077958,40.93904621,39.88815684,,39.01660218,31.33539907,34.8395137,37.00721156,35.07006701
202,40.50143014,38.78466944,42.12539265,45.62275886,40.18891721,40.12867736,38.45382904,31.70635288,35.80735472,39.57088739,41.01188505,40.49544055,40.04871601,38.59620646,39.3485325,45.42312343,43.61006311,37.2996486,38.88778912,33.67200405,32.35312945,37.53427899,38.62566358,39.56345963,38.4114829,40.34341261,44.12956718,45.13405157,43.82472579,42.23187248,37.43951198,31.78130987,32.87323444,33.29672468,37.83158101,38.67319715,35.14405623,38.38560318,41.22314938,42.42827265,41.09724155,40.04832076,30.27578447,37.88049279,31.28005358,34.78451566,36.40842359,35.61027715
203,40.533534,38.73524791,42.01487702,47.07144374,41.43759663,41.52850785,37.71169027,33.14773405,34.83258999,37.91673538,41.28736238,39.99209495,37.96888577,39.08538534,40.87856329,46.35744827,42.72692434,37.88691809,36.53986362,30.14903509,32.91795581,35.93524635,37.69165378,38.90453736,36.52914578,39.45514328,43.47384946,45.56208402,44.02428828,43.60415632,34.87573046,30.10679238,31.61890763,34.30767315,37.77681346,38.17686968,35.31666823,39.6766776,41.28716796,41.27380183,41.01720543,37.70218709,28.23154353,,28.9143251,34.19707348,36.01319513,34.93664558
204,38.23549885,37.17835002,39.02935522,43.30736839,38.86423124,40.74135222,33.3705998,33.05277513,34.83480373,37.65217426,37.68686178,37.7099668,36.39323462,36.79850212,38.073572,43.37754244,41.59736893,34.43116746,37.43893268,32.77600161,31.20338939,34.69697156,34.80396669,36.04874792,34.56641729,37.30708456,41.23342312,42.92339474,41.40858619,39.28577572,32.68791999,29.52327692,32.19514647,33.40946018,36.03317142,36.26812564,34.48219193,36.40773791,39.63890484,40.20844696,38.07545386,37.33513362,29.32103047,29.59196438,30.99359985,33.66521448,33.93591978,32.57528142
205,32.6090719,33.33899226,37.46152781,40.93717488,38.77279168,36.33853232,28.55901631,29.8264296,29.36583432,29.62645818,29.8393543,30.50359857,31.0575116,33.55262511,38.91573305,42.05943088,39.72712984,31.20600542,27.10920901,26.6342612,27.73116777,27.67904173,27.72925271,29.32895629,29.63929881,34.78233892,37.65697614,43.46148382,38.7206764,36.85819919,30.26730147,26.37754388,27.60007648,28.62821606,28.9789336,31.05656125,30.69476708,35.85499968,38.18385734,38.7976077,38.78935746,32.33470336,22.4631657,26.07509901,27.87191253,29.54440282,28.53013661,28.86313273
206,32.18776037,33.88833985,38.41436453,42.64537433,40.21715809,37.93140401,29.10582603,30.18568792,29.84181846,29.08078142,29.36898695,30.57873218,32.14141554,34.31010575,40.54562883,43.15503539,40.77789875,33.6739831,27.6268656,25.74644797,28.58075813,28.73388134,28.00388755,29.61558728,30.93391963,35.73464513,39.35590767,44.85752037,39.93864941,38.4712584,30.32660225,24.96180697,27.62508858,29.06692959,29.48905487,31.99845057,31.58893482,37.92503285,39.79770342,40.63132624,41.62670011,33.96526194,24.12247739,25.8002766,26.92152207,29.13320477,28.72675967,29.13369953
207,32.80569874,33.47995756,35.98763166,39.03435002,36.4838029,36.88073106,27.34221829,28.69485474,29.94051393,30.41568353,30.77329459,31.34782296,30.89176532,32.93537677,35.22204667,40.69325405,38.55186383,30.35483341,29.61549488,27.01381081,27.65464919,29.0927272,28.9690966,30.62853423,29.81621649,34.31688832,39.26813656,41.43275595,37.44307477,36.76565677,27.94401045,28.20189918,29.70721387,29.48939996,29.80884037,31.27289418,29.78094456,33.9972954,38.30040158,37.86534984,35.02062607,33.76967194,26.46474668,27.61711992,28.71668857,30.16331646,28.98862789,29.31231096
208,32.59654328,33.6761788,35.3341462,38.13693044,36.25639627,36.74219196,27.20308375,29.1801869,30.65876622,30.47597347,31.23444507,32.03160656,30.74836752,33.3564068,35.03416685,39.57066255,37.61293287,30.85756546,29.80569869,26.45063318,27.6310165,29.48493004,29.34562539,31.0850734,30.78694401,33.99662104,38.1892686,39.38494745,37.31579204,35.96032338,29.48585259,29.05655503,30.47627356,29.61301549,30.16097175,31.60491789,30.19290655,33.74918153,37.34583193,36.74782404,33.78701893,33.53801822,26.34292258,27.80842624,28.91206459,30.20543262,29.38304242,29.80196477
209,32.41062924,33.38504994,36.06814618,38.60441274,37.0460276,36.10841788,27.72783212,29.0974521,31.06600251,30.6135482,30.44563051,30.42247243,30.78877719,32.29030221,34.9241079,39.94826073,38.18843251,30.7434318,29.22098253,27.51702524,28.83539862,29.63847176,29.64425722,30.47536604,29.93946069,33.76188983,37.59670852,40.06603918,37.34774393,36.29294508,29.02079698,28.66744026,30.43839456,29.99020379,29.90836964,30.59935918,29.37539294,33.26278238,37.33839099,36.89546093,35.2857655,33.55681997,26.58603684,26.40577535,28.91939989,30.18299908,29.38967352,28.58296311
210,29.94708307,29.7775268,29.57247797,30.33791,28.94442846,29.62946764,27.39629307,29.02343348,30.99648825,30.7834043,30.49983817,29.71157989,28.88474945,29.52828287,28.93163337,31.93119786,30.50218238,29.6878823,29.12393443,27.8220183,28.22547106,29.42147864,30.20005928,30.12795598,27.92947753,29.28359017,31.66596151,31.85254825,30.30121442,29.33346048,28.43570869,26.67698692,30.07908139,29.84067121,29.56230305,29.2513941,28.08327908,29.41902407,30.48678339,30.51252537,29.16122867,27.80987847,25.59015226,26.71783185,27.58938923,29.93328686,29.61203073,27.33418294
211,40.0538625,39.43539431,41.95236473,46.51101893,42.043474,44.07413761,36.06502124,32.66069678,31.19541267,34.58120972,39.66843313,39.15096819,38.50941681,39.4703831,40.99377646,46.31293323,43.7877934,37.02345888,38.18346315,28.07139362,30.84923916,35.68087418,38.06698963,38.61552189,36.37354972,39.1007438,43.29601647,46.42712367,44.06534421,44.86248819,36.170958,35.02343875,30.66291453,33.62845984,38.07419524,38.25490631,36.18675569,39.75246401,41.46303181,41.31664656,40.56314688,39.41921108,32.86670837,27.86172406,29.06936247,34.01395215,36.01807677,35.46150415
212,40.28899208,38.52697126,42.291408,46.92126662,41.77965145,42.17989055,36.91514735,32.62762625,32.48110869,35.87922323,41.60787248,40.59285425,39.61105953,39.700856,41.48106621,46.59382861,44.48493284,37.83152703,38.44430631,29.14270236,31.49344174,36.06277108,39.37023145,38.73801155,37.44687116,39.01909321,43.51867813,46.32489823,44.98119415,44.68230336,35.93375079,32.28667944,31.17268287,35.03364045,38.74600291,38.83881454,36.46745643,39.78621008,41.50475544,41.54216948,41.07811811,40.06909499,31.80759848,27.9029994,29.81010388,35.0431699,36.62974494,35.90714145
213,40.5958415,39.24335758,41.93029628,46.70998722,41.30226261,44.1252411,36.8639519,32.77316241,33.57640468,36.90872229,41.67250118,40.12785182,38.53305888,39.56541371,41.34306942,46.48316824,43.44706138,37.07513103,38.87953261,28.87651441,31.32436468,37.30715024,38.87670679,39.01556807,36.76254069,39.3026967,43.57911963,45.61945249,44.10249028,44.01153383,35.75238086,32.4474182,29.82563591,34.82657187,38.52433205,38.63553155,36.64051165,40.02871163,41.20545258,41.37450296,40.77146911,38.40077849,30.56318363,27.98407944,29.22310352,34.78512208,36.84856729,35.70997085
214,39.63586305,39.85718111,42.7669768,47.18404433,42.88355257,41.72409389,36.77606807,33.24447278,30.79632346,33.51168869,39.32334972,39.42624204,38.54110901,39.88052355,41.73614559,46.92422016,44.77688475,37.00559131,38.19615588,29.37834449,31.11994153,34.42286609,37.90631767,38.78069816,37.26992166,39.85309436,43.67705558,47.41401342,44.91299876,45.86602402,35.36147856,34.1220471,30.70155561,34.63833619,38.69310777,38.64535074,36.66144911,40.27411207,41.83662767,41.82289743,41.86699305,39.4591002,30.95533745,27.66562606,29.36419843,35.24435023,36.17103464,35.49390319
215,38.14863891,39.73142223,40.67397139,42.32670339,38.10979353,40.17267489,40.76958821,34.29953919,37.37280524,42.71928081,42.56253706,39.50679566,37.99275564,36.92794567,38.61644328,43.01353654,42.0868418,39.29491493,40.18006056,40.66788684,32.92308265,38.61418825,39.48844974,37.85973528,35.57256878,38.48252667,41.29444316,43.62409193,41.58018513,40.59504527,35.32899994,36.25439472,36.20179307,36.79032182,39.26974393,37.4580639,35.00951093,38.67391833,39.70805871,40.0500323,38.8445464,36.46539535,33.44800104,36.3079399,33.19875598,37.58799412,37.41026645,33.94390853
216,43.29448604,42.61844495,49.57144357,51.57018841,46.28456118,39.75954446,39.71862747,25.08100946,32.00660898,38.45754267,43.76679207,41.84291879,42.15178111,40.85133027,45.86656566,49.69334691,48.75993153,39.99550901,33.41747769,28.4101776,30.05292271,32.86529828,40.58863782,41.30603359,39.69272916,43.26820814,46.34978071,49.79827193,51.03237237,46.80260006,36.75515219,35.48008146,30.15256611,34.72053144,40.77753023,40.74333794,38.89248413,42.82989535,47.58600735,46.50085855,43.07164809,43.46236221,30.16435324,28.26275617,28.95274311,36.26790273,39.97486759,36.06517777
217,44.04674178,42.94640369,50.12421535,51.69810827,44.87595666,39.11849656,35.93458177,26.8801293,29.73724018,35.17936308,43.48248506,42.0201761,42.39998711,41.67982178,45.64180064,50.18088438,48.59867245,37.90390918,29.01545074,26.4766071,29.34949216,31.82249534,39.84576824,41.7267222,40.5328253,44.03208537,46.52982007,49.42031537,47.16952049,44.91404605,36.05586671,30.09645322,28.73697264,33.26559052,40.78842584,41.22193993,38.99188411,43.6385419,48.52277928,45.37447606,43.27330376,44.06290595,28.03353096,29.24459547,28.11974652,32.29043709,38.23677597,37.09546992
218,41.61808824,41.37044789,47.10902693,47.75299402,43.07768494,36.95482325,32.51802318,28.0421488,29.12914752,33.91283558,40.72488462,40.17219051,39.89533057,39.91615525,43.53633477,47.46482347,46.46900438,36.60142393,27.72894898,26.50468787,30.19032004,30.8369607,37.11866059,38.13689417,38.19351283,41.7653161,45.02071678,47.02061609,44.66509165,42.50284086,33.26840039,27.26603307,28.05051235,32.43126206,38.64812444,38.79402786,36.93465016,41.50913021,45.74235113,42.18919375,41.42518512,41.72743152,28.37543023,28.59148347,28.03525608,30.95057696,34.83311002,35.17071077
219,43.68154707,42.45302197,49.05406872,50.86133659,45.02768738,39.79689888,35.01860837,26.47836627,28.87098515,34.60511815,42.2722362,41.79812802,42.02536148,40.89646293,45.93463815,49.34642588,47.59332751,37.19742625,28.6576513,28.05995582,29.64271448,31.95935322,38.70400706,40.22992931,39.47270508,42.65112965,46.22206584,48.8597879,48.66938764,43.74330664,34.0989425,28.90764354,28.64110415,33.63509057,40.33248575,40.23181614,38.22102961,43.44864504,47.76526736,45.60458505,41.82003205,41.6566678,27.68354965,29.23223621,28.11762948,32.21412823,36.88747202,36.95678342
220,40.29256991,39.3217331,41.543458,46.5691318,41.3461868,42.89694628,37.48973412,32.7370473,35.04865544,36.73853769,41.72634773,39.89414569,37.38024846,38.99718981,40.78937217,45.9132962,43.5208647,37.07496798,35.60344039,27.19728139,30.85770496,36.19362751,37.08310554,38.77772222,36.58080465,39.07091431,43.58318595,46.40750222,45.2015903,41.91904415,29.17273677,31.33820337,29.72303194,32.31990584,37.28317737,37.96615385,35.51238208,39.15358326,41.33069119,42.02767572,41.32147264,38.15699691,28.95701464,28.03890991,30.16395512,32.40535495,35.23991754,34.84037196
221,40.50407867,38.89522738,41.41922698,46.38366584,41.20445693,43.22078002,35.63984393,32.10136256,35.37213586,38.11954567,41.1857797,40.54887779,38.71930683,39.42197794,40.79423616,45.70965331,44.44529559,36.62659708,37.75495668,,30.74209208,36.52901178,37.01843546,38.24941818,37.50721818,39.75472727,44.05487926,45.74104915,45.4842208,41.36043564,31.01668814,30.90624581,30.396619,32.31472241,37.45157047,38.24100986,35.55498211,39.40596312,41.73172189,42.86145612,41.35265454,38.37555764,26.62015307,28.04233691,30.55097351,32.61856359,35.16508389,34.8163843
222,41.07413492,40.17994227,42.29402383,47.10544847,41.60315485,44.36122297,35.84895117,31.86349694,35.70089084,38.88537279,42.08453145,41.12517925,38.72601517,39.76769554,41.30928146,46.45505756,44.76583256,38.3657055,38.27915648,27.69409877,31.14675355,36.418466,37.2560759,38.81493707,37.567352,39.86431226,44.11800265,46.46928581,45.8464284,42.65662818,35.72784419,31.25031442,30.46498028,32.10331753,37.77165434,38.7108216,35.78795838,39.85751162,42.05154421,42.79420053,42.23974486,38.18677117,28.43122392,28.08728163,30.08476119,33.60885566,35.65368551,35.62471909
223,40.2206726,41.3120483,43.4018776,45.34779092,40.1509351,41.06700273,40.11765697,35.82742164,40.66499878,45.00761877,44.36305239,40.34442771,40.90267137,38.03241331,40.61723334,45.40696358,45.35742341,40.02539995,39.54585646,35.87657852,35.00317883,40.0883522,42.57832691,39.56996219,38.01419529,38.94978803,43.30987596,45.38946436,43.87981219,43.98172782,34.92098429,38.36947537,36.17392039,40.67528253,41.71237912,38.61793077,36.36002597,39.76024889,41.24462333,41.80590826,41.18142463,38.98941052,33.72316609,34.84742616,36.00025594,39.74169536,38.90285098,34.4062645
224,37.59924384,37.6240551,40.60127213,42.40756359,38.31353303,39.71945996,41.55325166,35.01531088,37.4049045,42.47823196,41.06155888,38.12316457,38.12672012,36.11071571,38.530772,42.86387745,43.405958,36.01795609,39.29162369,36.41935326,36.16010662,38.73854842,40.14299235,36.98186969,34.57419675,35.20281256,41.11653332,42.91424132,41.18258422,41.80134975,36.05156372,37.34321697,36.72432688,37.94259512,39.34226932,36.02669341,34.55301554,38.18280128,39.40363706,39.69222966,39.33080294,37.08739145,31.9085818,33.52473892,36.09973253,39.20269227,36.76150852,31.3082572
225,39.36536809,39.9517197,42.27660691,44.32922123,39.46638948,40.57639812,41.30171445,36.77611385,40.51096198,43.6702922,42.04871398,39.89892521,39.80509662,37.36033165,39.92035675,44.66008072,44.34139744,38.31218921,40.19049319,37.86543169,37.17741357,38.51820367,40.79636053,38.62259375,36.2161128,37.66046059,42.62275708,44.43671855,42.92606778,43.67566882,36.69098734,37.99678649,37.97485508,40.02981241,40.85274444,37.92961466,36.06073156,38.84957,41.06844567,41.19580395,40.43903412,37.71672587,32.9346322,34.79183355,36.52507946,38.46934297,38.00228348,33.29969949
226,38.5070015,39.25955438,42.03238716,43.9735594,39.41396041,40.57875512,42.26136075,34.61405574,38.12893471,43.24447338,42.8626855,38.88331185,39.18962946,37.03862238,39.98519524,44.68871229,45.70621482,36.06777192,39.85487008,36.58180257,34.99055227,40.92802793,41.84719712,38.1034634,36.40783366,37.39222335,42.24262133,44.52824553,42.52589789,43.13166798,35.78842855,37.53674876,39.26317455,39.34065318,40.48768866,36.79123419,35.25328797,38.69666448,39.92972895,40.70779724,40.28869475,38.19641329,31.0635184,32.93403061,35.79087617,39.29961033,37.78717622,32.44152791
227,39.48567759,37.75786775,41.59665961,42.28456947,38.32529418,39.17006903,36.44940034,33.58499049,34.81473681,36.46801222,38.91507726,38.81051848,36.63624094,38.68729649,38.57357483,44.36886025,41.82391421,41.07104123,36.47831209,32.11997165,33.6505313,36.13647304,38.13557436,37.96898891,36.47613473,37.66904447,42.92084375,43.33540895,42.48277746,40.86605672,33.99256082,32.54953795,33.57922656,35.49013934,37.51930777,37.85559915,34.34338056,38.50396358,39.30646556,40.07357419,39.30324614,36.83772905,33.28497466,31.02799066,30.67161527,35.05808596,35.84200979,33.87267295
228,39.54779568,37.49594245,40.68329856,40.6884801,37.95600419,39.09017779,37.92439539,32.77277957,32.83795871,35.02948185,38.99984547,39.01688811,37.50218779,38.70155776,37.41945334,42.99832866,40.76597011,40.10305649,37.32371498,31.74121609,31.98879318,36.15331054,37.50879635,38.03667787,36.21624479,37.15719293,42.55549238,41.91825464,41.28565719,41.27833159,35.54313114,31.66971064,31.77529566,35.07068512,37.30308361,38.01819182,34.54927949,38.47731593,39.84770311,39.35718559,38.11944878,36.4668018,32.74585816,29.66536011,30.17249799,34.5996924,36.25257234,34.40549616
229,31.32034319,28.89383586,33.4613071,31.88670634,31.57048195,33.70040047,31.4936973,32.7600795,34.30553405,36.33088489,34.86862723,34.4313787,32.35026863,31.67219841,30.78678633,32.99498346,33.98951706,34.5653948,28.55644359,29.0731553,34.15336181,34.80246556,34.91556911,32.82042023,29.75889043,28.54047751,32.41074663,33.65441163,33.98487927,34.90984791,31.24650938,32.00379092,31.88904894,34.08075996,35.15814577,31.53347242,29.15556614,30.37790381,30.38567528,32.05986914,31.72764752,32.16675374,31.29020542,28.40381711,31.8199284,33.83687571,32.59115747,30.7006296
230,37.83040804,34.73507871,37.97450856,36.76030574,35.90121657,37.77930918,34.97182114,32.64708552,33.91022259,36.72461813,38.2455902,38.63591278,36.29456196,36.65193169,34.6351723,38.40180949,38.31130374,37.70535039,33.23906581,28.30226098,33.63650092,36.78380568,37.39421822,36.57014125,34.52922296,34.68932918,39.06101006,38.32583384,38.11726284,38.92535019,32.14827042,32.57388291,32.57812678,34.97049532,36.75217457,35.67205265,32.76157236,35.71183772,35.93452904,36.73220327,35.20128815,34.72605336,30.28149332,31.77680592,31.08289409,34.97443813,35.48351228,33.35023579
