fid,region,departemen,com_arrt_v,commune,arrondisse,shape_leng,shape_area,superficie,censusname,geo1_sn2013,geo2_sn2013,geo3_sn2013,cell,chsurv,yrschool,migrated,emp_cat1,emp_cat2,emp_cat3,empd_cat1,empd_cat2,empd_cat3,empd_cat4,empd_cat5,empd_cat6,empd_cat7,empd_cat8,z_chsurv,z_yrschool,z_migrated,z_emp_cat1,kmg3,kmg4,kmg5,kmg6,kmg7,_merge
196,DIOURBEL,MBACKE,KAEL,DAROU SALAM TYP,KAEL,.36517206,.0087622162,104.44581,kael,diourbel,m'backe,kael,.89068103,3.8479197,.70298874,.27671319,.23367029,.12986003,.63646966,.25379315,.17436637,.00058025419,.096322194,.13200782,.13723011,.00058025419,.015086608,-.011754747,-1.0107135,.30050349,-.5875302,1,1,1,4,3,Matched (3)
201,DIOURBEL,MBACKE,KAEL,TAIBA THIEKENE,KAEL,.25868514,.0030726709,36.618492,kael,diourbel,m'backe,kael,.89068103,3.8479197,.70298874,.27671319,.23367029,.12986003,.63646966,.25379315,.17436637,.00058025419,.096322194,.13200782,.13723011,.00058025419,.015086608,-.011754747,-1.0107135,.30050349,-.5875302,1,1,1,4,3,Matched (3)
198,DIOURBEL,MBACKE,KAEL,KAEL,KAEL,.59167379,.0095396722,113.68116,kael,diourbel,m'backe,kael,.89068103,3.8479197,.70298874,.27671319,.23367029,.12986003,.63646966,.25379315,.17436637,.00058025419,.096322194,.13200782,.13723011,.00058025419,.015086608,-.011754747,-1.0107135,.30050349,-.5875302,1,1,1,4,3,Matched (3)
205,SEDHIOU,GOUDOMP,KARANTABA,KARANTABA,KARANTABA,.64273214,.017273175,207.4977,karantaba,sedhiou,goudomp,karantaba,.85118526,3.7096775,1.583358,.24640197,.24211779,.25817966,.49970257,.26604965,.17770243,.016591381,.17289966,.034929223,.26022273,.0017464613,.0074224602,-.49941486,-.3841033,-.35462752,-.46287411,1,1,1,4,7,Matched (3)
206,SEDHIOU,GOUDOMP,KARANTABA,KOLIBANTANG,KARANTABA,.70429677,.020638028,247.89555,karantaba,sedhiou,goudomp,karantaba,.85118526,3.7096775,1.583358,.24640197,.24211779,.25817966,.49970257,.26604965,.17770243,.016591381,.17289966,.034929223,.26022273,.0017464613,.0074224602,-.49941486,-.3841033,-.35462752,-.46287411,1,1,1,4,7,Matched (3)
209,ZIGUINCHOR,BIGNONA,KATABA 1,DJINAKY,KATABA 1,.99770314,.037120391,445.57092,"kataba, diouloulou",ziguinchor,bignona,"kataba, diouloulou",.82744145,3.7218707,3.5117934,.2978681,.24704273,.12700737,.62594992,.23505613,.18897383,.0043380884,.092815422,.10075391,.31907502,.0017027019,.011643515,-.45640242,.98847669,.75773466,-.39019892,3,3,5,3,5,Matched (3)
207,ZIGUINCHOR,BIGNONA,KATABA 1,KATABA 1,KATABA 1,1.272575,.045750089,548.87811,"kataba, diouloulou",ziguinchor,bignona,"kataba, diouloulou",.82744145,3.7218707,3.5117934,.2978681,.24704273,.12700737,.62594992,.23505613,.18897383,.0043380884,.092815422,.10075391,.31907502,.0017027019,.011643515,-.45640242,.98847669,.75773466,-.39019892,3,3,5,3,5,Matched (3)
208,ZIGUINCHOR,BIGNONA,KATABA 1,DIOULOULOU,KATABA 1,.26346633,.0039081639,46.894165,"kataba, diouloulou",ziguinchor,bignona,"kataba, diouloulou",.82744145,3.7218707,3.5117934,.2978681,.24704273,.12700737,.62594992,.23505613,.18897383,.0043380884,.092815422,.10075391,.31907502,.0017027019,.011643515,-.45640242,.98847669,.75773466,-.39019892,3,3,5,3,5,Matched (3)
210,ZIGUINCHOR,BIGNONA,KATABA 1,KAFOUNTINE,KATABA 1,1.2473898,.071514994,858.98645,"kataba, diouloulou",ziguinchor,bignona,"kataba, diouloulou",.82744145,3.7218707,3.5117934,.2978681,.24704273,.12700737,.62594992,.23505613,.18897383,.0043380884,.092815422,.10075391,.31907502,.0017027019,.011643515,-.45640242,.98847669,.75773466,-.39019892,3,3,5,3,5,Matched (3)
214,KAFFRINE,KAFFRINE,KATAKEL,MEDINATOUL SALAM 2,KATAKEL,.6723209,.023372862,279.5694,"katakel, nganda",kaffrine,kaffrine,"katakel, nganda",.8556574,4.1815987,.52127045,.28534433,.37745601,.067128673,.55541533,.30484432,.2623907,.00273389,.043930989,.11972152,.17195976,.00030483774,.015595264,1.1653234,-1.140053,.48705244,1.5342532,2,2,4,5,1,Matched (3)
11,KAFFRINE,KAFFRINE,KATAKEL,NGANDA,KATAKEL,.2193882,.0028814627,34.467831,"katakel, nganda",kaffrine,kaffrine,"katakel, nganda",.8556574,4.1815987,.52127045,.28534433,.37745601,.067128673,.55541533,.30484432,.2623907,.00273389,.043930989,.11972152,.17195976,.00030483774,.015595264,1.1653234,-1.140053,.48705244,1.5342532,2,2,4,5,1,Matched (3)
211,KAFFRINE,KAFFRINE,KATAKEL,DIAMAGADIO,KATAKEL,1.1030498,.025950313,310.37994,"katakel, nganda",kaffrine,kaffrine,"katakel, nganda",.8556574,4.1815987,.52127045,.28534433,.37745601,.067128673,.55541533,.30484432,.2623907,.00273389,.043930989,.11972152,.17195976,.00030483774,.015595264,1.1653234,-1.140053,.48705244,1.5342532,2,2,4,5,1,Matched (3)
212,KAFFRINE,KAFFRINE,KATAKEL,DIOKOUL BELBOUCK,KATAKEL,.8083002,.021308679,254.75404,"katakel, nganda",kaffrine,kaffrine,"katakel, nganda",.8556574,4.1815987,.52127045,.28534433,.37745601,.067128673,.55541533,.30484432,.2623907,.00273389,.043930989,.11972152,.17195976,.00030483774,.015595264,1.1653234,-1.140053,.48705244,1.5342532,2,2,4,5,1,Matched (3)
213,KAFFRINE,KAFFRINE,KATAKEL,KATHIOTTE,KATAKEL,.8687672,.026870813,321.19315,"katakel, nganda",kaffrine,kaffrine,"katakel, nganda",.8556574,4.1815987,.52127045,.28534433,.37745601,.067128673,.55541533,.30484432,.2623907,.00273389,.043930989,.11972152,.17195976,.00030483774,.015595264,1.1653234,-1.140053,.48705244,1.5342532,2,2,4,5,1,Matched (3)
221,KAFFRINE,BIRKELANE,KEUR MBOUCKI,KEUR MBOUCKI,KEUR MBOUCKI,.60966855,.011080223,132.35022,"keur mbouki, birkelane",kaffrine,birkelane,"keur mbouki, birkelane",.79324168,3.9803674,1.2458767,.24773645,.31782022,.10557173,.57660806,.24591677,.2396629,.0023051486,.077304728,.14237589,.22741881,.0019996969,.010734006,.45546475,-.62430847,-.32578459,.65423381,2,2,4,1,1,Matched (3)
220,KAFFRINE,BIRKELANE,KEUR MBOUCKI,DIAMAL,KEUR MBOUCKI,.85225379,.016234342,193.96266,"keur mbouki, birkelane",kaffrine,birkelane,"keur mbouki, birkelane",.79324168,3.9803674,1.2458767,.24773645,.31782022,.10557173,.57660806,.24591677,.2396629,.0023051486,.077304728,.14237589,.22741881,.0019996969,.010734006,.45546475,-.62430847,-.32578459,.65423381,2,2,4,1,1,Matched (3)
55,KAFFRINE,BIRKELANE,BIRKELANE,BIRKELANE,,.09313003,.00046596993,5.5665431,"keur mbouki, birkelane",kaffrine,birkelane,"keur mbouki, birkelane",.79324168,3.9803674,1.2458767,.24773645,.31782022,.10557173,.57660806,.24591677,.2396629,.0023051486,.077304728,.14237589,.22741881,.0019996969,.010734006,.45546475,-.62430847,-.32578459,.65423381,2,2,4,1,1,Matched (3)
222,KAFFRINE,BIRKELANE,KEUR MBOUCKI,TOUBA MBELLA,KEUR MBOUCKI,.70044428,.016355373,195.31563,"keur mbouki, birkelane",kaffrine,birkelane,"keur mbouki, birkelane",.79324168,3.9803674,1.2458767,.24773645,.31782022,.10557173,.57660806,.24591677,.2396629,.0023051486,.077304728,.14237589,.22741881,.0019996969,.010734006,.45546475,-.62430847,-.32578459,.65423381,2,2,4,1,1,Matched (3)
226,LOUGA,LOUGA,KEUR MOMAR SARR,SYER,KEUR MOMAR SARR,1.3530288,.071558766,847.69128,keur momar sarr,louga,louga,keur momar sarr,.78142077,3.7162631,.77195257,.20882176,.31934646,.1448199,.53583366,.23673902,.24374469,.004818209,.10571717,.14936447,.13944463,.012470658,.011762098,-.47618368,-.96162796,-1.1668665,.67675585,2,2,4,1,1,Matched (3)
224,LOUGA,LOUGA,KEUR MOMAR SARR,KEUR MOMAR SARR,KEUR MOMAR SARR,1.3290718,.070988499,841.0564,keur momar sarr,louga,louga,keur momar sarr,.78142077,3.7162631,.77195257,.20882176,.31934646,.1448199,.53583366,.23673902,.24374469,.004818209,.10571717,.14936447,.13944463,.012470658,.011762098,-.47618368,-.96162796,-1.1668665,.67675585,2,2,4,1,1,Matched (3)
225,LOUGA,LOUGA,KEUR MOMAR SARR,NGUER MALAL,KEUR MOMAR SARR,1.145965,.043444332,515.21655,keur momar sarr,louga,louga,keur momar sarr,.78142077,3.7162631,.77195257,.20882176,.31934646,.1448199,.53583366,.23673902,.24374469,.004818209,.10571717,.14936447,.13944463,.012470658,.011762098,-.47618368,-.96162796,-1.1668665,.67675585,2,2,4,1,1,Matched (3)
223,LOUGA,LOUGA,KEUR MOMAR SARR,GANDE,KEUR MOMAR SARR,1.158699,.061275933,726.8999,keur momar sarr,louga,louga,keur momar sarr,.78142077,3.7162631,.77195257,.20882176,.31934646,.1448199,.53583366,.23673902,.24374469,.004818209,.10571717,.14936447,.13944463,.012470658,.011762098,-.47618368,-.96162796,-1.1668665,.67675585,2,2,4,1,1,Matched (3)
230,THIES,THIES,KEUR MOUSSA,DIENDER,KEUR MOUSSA,.47114062,.0082296897,97.996368,"keur moussa, pout, cayar (or kayar)",thies,thies,"keur moussa, pout, cayar (or kayar)",.79813468,4.0996704,2.5676162,.24188833,.28701922,.068239085,.64474171,.20842695,.22719668,.0057145194,.048301704,.13474333,.27967849,.0037976322,.015803002,.87631518,.31645069,-.45218292,.19971684,1,4,2,2,6,Matched (3)
231,THIES,THIES,POUT,POUT,,.10091753,.00041378304,4.9293513,"keur moussa, pout, cayar (or kayar)",thies,thies,"keur moussa, pout, cayar (or kayar)",.79813468,4.0996704,2.5676162,.24188833,.28701922,.068239085,.64474171,.20842695,.22719668,.0057145194,.048301704,.13474333,.27967849,.0037976322,.015803002,.87631518,.31645069,-.45218292,.19971684,1,4,2,2,6,Matched (3)
227,THIES,THIES,KEUR MOUSSA,FANDENE,KEUR MOUSSA,.54035002,.0074075921,88.233604,"keur moussa, pout, cayar (or kayar)",thies,thies,"keur moussa, pout, cayar (or kayar)",.79813468,4.0996704,2.5676162,.24188833,.28701922,.068239085,.64474171,.20842695,.22719668,.0057145194,.048301704,.13474333,.27967849,.0037976322,.015803002,.87631518,.31645069,-.45218292,.19971684,1,4,2,2,6,Matched (3)
229,THIES,THIES,KEUR MOUSSA,KAYAR,KEUR MOUSSA,.23699422,.0017213635,20.494381,"keur moussa, pout, cayar (or kayar)",thies,thies,"keur moussa, pout, cayar (or kayar)",.79813468,4.0996704,2.5676162,.24188833,.28701922,.068239085,.64474171,.20842695,.22719668,.0057145194,.048301704,.13474333,.27967849,.0037976322,.015803002,.87631518,.31645069,-.45218292,.19971684,1,4,2,2,6,Matched (3)
228,THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,KEUR MOUSSA,.7023893,.020482482,244.01321,"keur moussa, pout, cayar (or kayar)",thies,thies,"keur moussa, pout, cayar (or kayar)",.79813468,4.0996704,2.5676162,.24188833,.28701922,.068239085,.64474171,.20842695,.22719668,.0057145194,.048301704,.13474333,.27967849,.0037976322,.015803002,.87631518,.31645069,-.45218292,.19971684,1,4,2,2,6,Matched (3)
236,KAOLACK,KAOLACK,KAOLACK,KAOLACK,,.4768984,.0058411113,69.773575,"koumbal, kaolack, kahone, ndoffane",kaolack,kaolack,"koumbal, kaolack, kahone, ndoffane",.84678394,3.7881391,3.0303011,.350077,.26232028,.078974046,.65870571,.2227746,.20388198,.0041787676,.057201866,.12688974,.28267238,.0022680191,.023954852,-.22263539,.64577049,1.8861506,-.16475475,3,3,5,3,2,Matched (3)
237,KAOLACK,KAOLACK,KOUMBAL,KEUR BAKA,KOUMBAL,.76666838,.016785836,200.67903,"koumbal, kaolack, kahone, ndoffane",kaolack,kaolack,"koumbal, kaolack, kahone, ndoffane",.84678394,3.7881391,3.0303011,.350077,.26232028,.078974046,.65870571,.2227746,.20388198,.0041787676,.057201866,.12688974,.28267238,.0022680191,.023954852,-.22263539,.64577049,1.8861506,-.16475475,3,3,5,3,2,Matched (3)
239,KAOLACK,KAOLACK,KOUMBAL,NDOFFANE,KOUMBAL,.14091824,.0010496335,12.550323,"koumbal, kaolack, kahone, ndoffane",kaolack,kaolack,"koumbal, kaolack, kahone, ndoffane",.84678394,3.7881391,3.0303011,.350077,.26232028,.078974046,.65870571,.2227746,.20388198,.0041787676,.057201866,.12688974,.28267238,.0022680191,.023954852,-.22263539,.64577049,1.8861506,-.16475475,3,3,5,3,2,Matched (3)
204,KAOLACK,KAOLACK,KAHONE,KAHONE,,.22812302,.0014799816,17.677814,"koumbal, kaolack, kahone, ndoffane",kaolack,kaolack,"koumbal, kaolack, kahone, ndoffane",.84678394,3.7881391,3.0303011,.350077,.26232028,.078974046,.65870571,.2227746,.20388198,.0041787676,.057201866,.12688974,.28267238,.0022680191,.023954852,-.22263539,.64577049,1.8861506,-.16475475,3,3,5,3,2,Matched (3)
240,KAOLACK,KAOLACK,KOUMBAL,THIARE,KOUMBAL,.630018,.016541153,197.76579,"koumbal, kaolack, kahone, ndoffane",kaolack,kaolack,"koumbal, kaolack, kahone, ndoffane",.84678394,3.7881391,3.0303011,.350077,.26232028,.078974046,.65870571,.2227746,.20388198,.0041787676,.057201866,.12688974,.28267238,.0022680191,.023954852,-.22263539,.64577049,1.8861506,-.16475475,3,3,5,3,2,Matched (3)
238,KAOLACK,KAOLACK,KOUMBAL,LATMINGUE,KOUMBAL,.79549623,.027591607,329.71808,"koumbal, kaolack, kahone, ndoffane",kaolack,kaolack,"koumbal, kaolack, kahone, ndoffane",.84678394,3.7881391,3.0303011,.350077,.26232028,.078974046,.65870571,.2227746,.20388198,.0041787676,.057201866,.12688974,.28267238,.0022680191,.023954852,-.22263539,.64577049,1.8861506,-.16475475,3,3,5,3,2,Matched (3)
1,TAMBACOUNDA,TAMBACOUNDA,TAMBACOUNDA,TAMBACOUNDA,,.24583198,.0040079663,47.953587,"koussanar, tambacounda",tambacounda,tambacounda,"koussanar, tambacounda",.78207475,3.6016848,2.7946081,.42008263,.26043648,.10770547,.63185805,.21857294,.2035121,.0064532268,.07771074,.1410134,.24872021,.0032194129,.01554208,-.88036722,.47801408,3.3992157,-.19255324,3,3,5,3,2,Matched (3)
243,TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,KOUSSANAR,KOUSSANAR,2.2972209,.16234142,1939.127,"koussanar, tambacounda",tambacounda,tambacounda,"koussanar, tambacounda",.78207475,3.6016848,2.7946081,.42008263,.26043648,.10770547,.63185805,.21857294,.2035121,.0064532268,.07771074,.1410134,.24872021,.0032194129,.01554208,-.88036722,.47801408,3.3992157,-.19255324,3,3,5,3,2,Matched (3)
244,TAMBACOUNDA,TAMBACOUNDA,KOUSSANAR,SINTHIOU MALEME,KOUSSANAR,1.673813,.094540268,1130.593,"koussanar, tambacounda",tambacounda,tambacounda,"koussanar, tambacounda",.78207475,3.6016848,2.7946081,.42008263,.26043648,.10770547,.63185805,.21857294,.2035121,.0064532268,.07771074,.1410134,.24872021,.0032194129,.01554208,-.88036722,.47801408,3.3992157,-.19255324,3,3,5,3,2,Matched (3)
245,TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIA GUAYDI,KOUTHIABA WOLOF,1.900463,.16708876,1994.5819,"kouthiaba wolof, malem niani",tambacounda,koupentoum,"kouthiaba wolof, malem niani",.65084118,3.8540359,.42065597,.27465597,.38358715,.15121016,.46520269,.25166169,.28705296,.0013656127,.11179075,.14261031,.072794303,.0050782398,.010270634,.0098204482,-1.2116662,.25603971,1.6247278,2,2,4,5,1,Matched (3)
249,TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,PASS KOTO,KOUTHIABA WOLOF,1.5976735,.077864908,931.01501,"kouthiaba wolof, malem niani",tambacounda,koupentoum,"kouthiaba wolof, malem niani",.65084118,3.8540359,.42065597,.27465597,.38358715,.15121016,.46520269,.25166169,.28705296,.0013656127,.11179075,.14261031,.072794303,.0050782398,.010270634,.0098204482,-1.2116662,.25603971,1.6247278,2,2,4,5,1,Matched (3)
246,TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,KOUTHIABA WOLOF,KOUTHIABA WOLOF,1.348083,.092271663,1101.7745,"kouthiaba wolof, malem niani",tambacounda,koupentoum,"kouthiaba wolof, malem niani",.65084118,3.8540359,.42065597,.27465597,.38358715,.15121016,.46520269,.25166169,.28705296,.0013656127,.11179075,.14261031,.072794303,.0050782398,.010270634,.0098204482,-1.2116662,.25603971,1.6247278,2,2,4,5,1,Matched (3)
247,TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,PAYAR,KOUTHIABA WOLOF,1.4966642,.10337161,1233.0789,"kouthiaba wolof, malem niani",tambacounda,koupentoum,"kouthiaba wolof, malem niani",.65084118,3.8540359,.42065597,.27465597,.38358715,.15121016,.46520269,.25166169,.28705296,.0013656127,.11179075,.14261031,.072794303,.0050782398,.010270634,.0098204482,-1.2116662,.25603971,1.6247278,2,2,4,5,1,Matched (3)
248,TAMBACOUNDA,KOUMPENTOUM,KOUTHIABA WOLOF,MALEM NIANI,KOUTHIABA WOLOF,.20897079,.0027066409,32.361603,"kouthiaba wolof, malem niani",tambacounda,koupentoum,"kouthiaba wolof, malem niani",.65084118,3.8540359,.42065597,.27465597,.38358715,.15121016,.46520269,.25166169,.28705296,.0013656127,.11179075,.14261031,.072794303,.0050782398,.010270634,.0098204482,-1.2116662,.25603971,1.6247278,2,2,4,5,1,Matched (3)
250,DIOURBEL,BAMBEY,LAMBAYE,GAWANE,LAMBAYE,.53430724,.01220167,145.30794,lambaye,diourbel,bambey,lambaye,.82606351,4.1454453,1.3956125,.27440307,.19030166,.14899915,.66069919,.24734834,.14323087,.003395102,.10874936,.13209069,.26184723,.0059414282,.016338928,1.0377898,-.5177328,.25057364,-1.2275023,1,1,2,4,3,Matched (3)
251,DIOURBEL,BAMBEY,LAMBAYE,LAMBAYE,LAMBAYE,.52751476,.010643534,126.76402,lambaye,diourbel,bambey,lambaye,.82606351,4.1454453,1.3956125,.27440307,.19030166,.14899915,.66069919,.24734834,.14323087,.003395102,.10874936,.13209069,.26184723,.0059414282,.016338928,1.0377898,-.5177328,.25057364,-1.2275023,1,1,2,4,3,Matched (3)
253,DIOURBEL,BAMBEY,LAMBAYE,REFANE,LAMBAYE,.35378698,.005531183,65.88176,lambaye,diourbel,bambey,lambaye,.82606351,4.1454453,1.3956125,.27440307,.19030166,.14899915,.66069919,.24734834,.14323087,.003395102,.10874936,.13209069,.26184723,.0059414282,.016338928,1.0377898,-.5177328,.25057364,-1.2275023,1,1,2,4,3,Matched (3)
252,DIOURBEL,BAMBEY,LAMBAYE,NGOGOM,LAMBAYE,.5826357,.009022804,107.4985,lambaye,diourbel,bambey,lambaye,.82606351,4.1454453,1.3956125,.27440307,.19030166,.14899915,.66069919,.24734834,.14323087,.003395102,.10874936,.13209069,.26184723,.0059414282,.016338928,1.0377898,-.5177328,.25057364,-1.2275023,1,1,2,4,3,Matched (3)
402,ZIGUINCHOR,OUSSOUYE,OUSSOUYE,OUSSOUYE,,.076559044,.00029419438,3.5377395,"loudia ouolof, oussouye",ziguinchor,oussouye,"loudia ouolof, oussouye",.82400531,3.8774116,5.0110297,.23054723,.25251171,.052386452,.69510186,.17439255,.20847556,.0025309178,.040719729,.097184673,.40942413,.0020953086,.020640342,.092280202,2.0555706,-.69730341,-.30949557,1,4,2,6,5,Matched (3)
254,ZIGUINCHOR,OUSSOUYE,LOUDIA OUOLOF,MLOMP,LOUDIA OUOLOF,.6211009,.019190747,230.70963,"loudia ouolof, oussouye",ziguinchor,oussouye,"loudia ouolof, oussouye",.82400531,3.8774116,5.0110297,.23054723,.25251171,.052386452,.69510186,.17439255,.20847556,.0025309178,.040719729,.097184673,.40942413,.0020953086,.020640342,.092280202,2.0555706,-.69730341,-.30949557,1,4,2,6,5,Matched (3)
255,ZIGUINCHOR,OUSSOUYE,LOUDIA OUOLOF,OUKOUT,LOUDIA OUOLOF,.79732996,.018958064,228.00401,"loudia ouolof, oussouye",ziguinchor,oussouye,"loudia ouolof, oussouye",.82400531,3.8774116,5.0110297,.23054723,.25251171,.052386452,.69510186,.17439255,.20847556,.0025309178,.040719729,.097184673,.40942413,.0020953086,.020640342,.092280202,2.0555706,-.69730341,-.30949557,1,4,2,6,5,Matched (3)
257,KAFFRINE,KOUNGHEUL,LOUR ESCALE,LOUR ESCALE,LOUR ESCALE,1.0725616,.054667048,652.87885,lour escale,kaffrine,koungheul,lour escale,.72638035,3.844197,.36300889,.25967139,.37871078,.024597116,.59669209,.28542987,.2706154,.00030304078,.017273324,.16091464,.11242812,.00090912229,.0087881824,-.024886742,-1.252697,-.067829117,1.5527693,2,2,4,5,1,Matched (3)
258,KAFFRINE,KOUNGHEUL,LOUR ESCALE,RIBOT ESCALE,LOUR ESCALE,1.0962499,.05633124,671.98389,lour escale,kaffrine,koungheul,lour escale,.72638035,3.844197,.36300889,.25967139,.37871078,.024597116,.59669209,.28542987,.2706154,.00030304078,.017273324,.16091464,.11242812,.00090912229,.0087881824,-.024886742,-1.252697,-.067829117,1.5527693,2,2,4,5,1,Matched (3)
259,KAFFRINE,BIRKELANE,MABO,MABO,MABO,.64075202,.019107871,228.50659,mabo,kaffrine,birkelane,mabo,.77751154,4.0341005,.64975864,.27844149,.22372228,.12391514,.65236259,.30588481,.15528902,.0011713612,.084840015,.17570418,.16298655,.0063588182,.011880949,.64501244,-1.0486004,.33785799,-.73432869,1,1,1,4,3,Matched (3)
261,KAFFRINE,BIRKELANE,MABO,NDIOGNICK,MABO,.96527976,.021453902,256.42227,mabo,kaffrine,birkelane,mabo,.77751154,4.0341005,.64975864,.27844149,.22372228,.12391514,.65236259,.30588481,.15528902,.0011713612,.084840015,.17570418,.16298655,.0063588182,.011880949,.64501244,-1.0486004,.33785799,-.73432869,1,1,1,4,3,Matched (3)
260,KAFFRINE,BIRKELANE,MABO,MBEULEUP,MABO,.34922904,.0047222325,56.464188,mabo,kaffrine,birkelane,mabo,.77751154,4.0341005,.64975864,.27844149,.22372228,.12391514,.65236259,.30588481,.15528902,.0011713612,.084840015,.17570418,.16298655,.0063588182,.011880949,.64501244,-1.0486004,.33785799,-.73432869,1,1,1,4,3,Matched (3)
262,KAFFRINE,BIRKELANE,MABO,SEGRE GATTA,MABO,.39312816,.0049026581,58.603752,mabo,kaffrine,birkelane,mabo,.77751154,4.0341005,.64975864,.27844149,.22372228,.12391514,.65236259,.30588481,.15528902,.0011713612,.084840015,.17570418,.16298655,.0063588182,.011880949,.64501244,-1.0486004,.33785799,-.73432869,1,1,1,4,3,Matched (3)
264,TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,NDOGA BABACAR,MAKACOLIBANTANG,1.4639498,.075718619,906.19867,makacoulibantang,tambacounda,tambacounda,makacoulibantang,.59796226,3.7280405,.66479623,.25847295,.35440743,.15046453,.49512804,.2705397,.25852615,.00082649029,.10893141,.14050335,.099674724,.00049589417,.008264903,-.43463799,-1.0378973,-.09373159,1.1941354,2,2,4,1,1,Matched (3)
265,TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,NIANI TOUCOULEUR,MAKACOLIBANTANG,.85858864,.032165971,385.00549,makacoulibantang,tambacounda,tambacounda,makacoulibantang,.59796226,3.7280405,.66479623,.25847295,.35440743,.15046453,.49512804,.2705397,.25852615,.00082649029,.10893141,.14050335,.099674724,.00049589417,.008264903,-.43463799,-1.0378973,-.09373159,1.1941354,2,2,4,1,1,Matched (3)
263,TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKACOLIBANTANG,MAKACOLIBANTANG,1.2191874,.075684085,906.10834,makacoulibantang,tambacounda,tambacounda,makacoulibantang,.59796226,3.7280405,.66479623,.25847295,.35440743,.15046453,.49512804,.2705397,.25852615,.00082649029,.10893141,.14050335,.099674724,.00049589417,.008264903,-.43463799,-1.0378973,-.09373159,1.1941354,2,2,4,1,1,Matched (3)
269,KOLDA,KOLDA,MAMPATIM,BAGADADJI,MAMPATIM,1.0626289,.039259803,471.44336,"mampatim, dabo",kolda,kolda,"mampatim, dabo",.74215031,3.5711172,1.7386427,.2261046,.19385427,.27033436,.53581136,.23845454,.14762884,.0031668241,.20270509,.10846542,.21872795,.0013633758,.013446307,-.98819697,-.27357817,-.79332417,-1.1750779,1,1,1,4,7,Matched (3)
271,KOLDA,KOLDA,MAMPATIM,DABO,MAMPATIM,.25774097,.003917479,47.038269,"mampatim, dabo",kolda,kolda,"mampatim, dabo",.74215031,3.5711172,1.7386427,.2261046,.19385427,.27033436,.53581136,.23845454,.14762884,.0031668241,.20270509,.10846542,.21872795,.0013633758,.013446307,-.98819697,-.27357817,-.79332417,-1.1750779,1,1,1,4,7,Matched (3)
