fid,2021-01_prec,2021-02_prec,2021-03_prec,2021-04_prec,2021-05_prec,2021-06_prec,2021-07_prec,2021-08_prec,2021-09_prec,2021-10_prec,2021-11_prec,2021-12_prec,2022-01_prec,2022-02_prec,2022-03_prec,2022-04_prec,2022-05_prec,2022-06_prec,2022-07_prec,2022-08_prec,2022-09_prec,2022-10_prec,2022-11_prec,2022-12_prec,2023-01_prec,2023-02_prec,2023-03_prec,2023-04_prec,2023-05_prec,2023-06_prec,2023-07_prec,2023-08_prec,2023-09_prec,2023-10_prec,2023-11_prec,2023-12_prec,2024-01_prec,2024-02_prec,2024-03_prec,2024-04_prec,2024-05_prec,2024-06_prec,2024-07_prec,2024-08_prec,2024-09_prec,2024-10_prec,2024-11_prec,2024-12_prec
413,3.433990955,0.755657494,0.075415716,0.0,0.0,461.9408569,913.2689819,2339.443604,1005.07019,313.1126099,0.991183639,0.0,0.800804257,0.01277929,0.168905005,0.0,234.6178894,752.2050171,1495.080811,1622.073364,1432.424927,667.0710449,21.43658257,0.577167928,2.125869751,0.0,0.031110708,0.044069722,81.13531494,755.3876343,1401.151123,1541.372314,1175.203979,188.6522522,0.0,3.807476521,0.150435448,0.063708059,0.0,0.0,60.03120804,238.168457,1545.26355,1630.476685,1493.108398,916.810791,2.417345285,11.50836563
414,1.205197573,0.504982471,0.03493087,0.0,0.0,285.9082642,537.4975586,1322.795166,647.1546021,167.3063202,1.260319233,0.0,0.832204759,0.0,0.052009359,0.0,133.6736603,434.7600098,872.107666,888.5723877,935.9376831,464.8554688,12.9430809,0.566917777,1.296671152,0.0,0.003558379,0.0,43.04421234,451.3786316,796.8834229,849.6186523,758.598999,124.4388733,0.0,2.321862221,0.082181044,0.0,0.0,0.0,38.25587463,129.604248,862.4882813,884.7772827,918.4411621,507.4351196,0.483337373,6.99232626
415,1.155764341,0.715337515,0.026689177,0.0,0.0,559.9974365,1110.144531,2479.7146,1333.734619,423.0777283,5.689580917,0.0,0.053085115,0.001304813,0.136808693,0.0,280.2153625,769.1381836,1714.757446,1860.383545,1860.042114,1010.946533,18.38674927,2.006464481,1.716849327,0.0,0.018735258,0.0,98.2690506,1042.0271,1619.477905,1690.7229,1570.034668,334.9030151,0.0,4.352576256,0.133684829,0.060278427,0.010234809,0.0,93.15287781,285.0447388,1680.122681,1652.005249,2012.061768,1053.94751,3.073469162,12.64768982
416,0.909116209,0.481449455,0.001356463,0.0,0.0,271.8345032,512.6967773,1221.690063,612.9515381,168.6322327,1.4826684,0.0,0.351428658,0.0,0.079255067,0.0,137.7042847,419.2999268,817.50354,901.4796143,843.6954956,457.3886719,10.52249718,0.497761548,1.152403355,0.0,0.00844354,0.019840831,44.49370193,460.0657654,752.9257813,822.4412231,704.0918579,134.7781372,0.0,2.198686123,0.336060107,0.004518757,0.0,0.0,40.30681992,130.7172546,811.4450684,813.9061279,916.064209,512.1658325,1.013697386,6.581355572
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.969452798,1.363734603,0.0,0.0,0.025341311,9.369652748,17.81069374,417.245636,138.6383514,30.84335899,0.0,1.19006443,0.218352139,0.262100518,0.0,0.0,0.3234303,24.29196548,170.9346161,220.0267181,248.2534332,62.57613754,1.519563198,0.0,2.247127771,0.244780645,0.025400266,0.001254658,0.792430282,2.686192513,64.43058014,239.2470245,190.3193665,36.24541092,0.0,0.265563756,0.081171684,0.83962512,0.0,0.0,1.604039192,0.0,76.8276825,114.798111,167.9590149,58.08200455,3.458731413,4.371657848
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,8.857234955,11.27775955,0.0,0.123525888,0.0,140.4593201,25.88428497,2532.856934,745.2821045,197.5645752,0.0,4.812857151,4.790680408,0.0,0.0,0.0,0.565194011,191.711731,737.5609131,1917.954346,1187.508301,142.9385223,8.380571365,0.0,8.422623634,0.73465848,0.039862923,0.136109412,7.210698128,23.30670166,1143.759644,2254.603516,1166.294189,217.0404205,0.0,0.814214706,0.516760468,0.0,0.0,0.0,2.590228558,4.551172256,332.2674561,516.741394,1070.685547,295.6534424,13.88330173,15.06496906
430,14.72043037,14.36681652,0.0,0.137808561,0.0,182.1673126,10.49522686,2953.100342,1094.46936,179.3811951,0.0,7.300271988,8.927137375,0.833697319,0.0,0.0,0.167671114,221.8114319,911.8226929,2473.907227,1535.006348,185.6311951,4.645789623,0.0,14.44385529,2.266463518,0.09861365,0.095041931,10.69636631,11.33808136,1640.261719,2849.115723,1401.63208,146.7732239,0.014580458,0.104322128,2.001014233,0.037578821,0.0,0.0,2.673933983,7.202976227,436.9190063,603.1700439,1431.590576,317.0925293,12.87570953,21.97806931
431,4.928225517,5.211623669,0.0,0.011787507,0.0,74.73553467,15.9160223,1228.513428,332.7029724,65.24130249,0.0,3.234014988,3.672665834,2.100802183,0.0,0.0,0.0,93.08441162,354.5889893,909.8217163,626.0725708,78.54748535,3.838840961,0.0,5.459694386,1.125231028,0.037481084,0.018769655,3.644818306,7.428900719,563.0911865,1201.164917,537.0315552,85.40726471,0.0,0.721651375,1.116322994,0.0,0.0,0.0,2.191104174,1.04412508,191.3798828,297.4098511,516.789978,120.2863464,9.910161972,10.00898457
432,1.652991533,1.117050171,0.0,0.014469844,0.0,13.11264324,0.0,348.0446472,102.8653412,37.15795898,0.0,0.815821409,1.723448038,0.070433855,0.0,0.0,0.0,36.20700836,93.36650085,264.2377625,217.8358459,12.05508804,0.032617725,0.0,0.971463859,0.299053967,0.002933027,0.009983694,0.74918592,3.881830692,254.2448273,202.7163696,79.6834259,21.06050491,0.0,0.0,0.092806898,0.0,0.0,0.0,0.63631171,0.0,161.7642059,76.49619293,112.7057877,27.14701462,0.0,1.034032345
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,1.439789057,1.002726674,0.0,0.0,0.0,9.718481064,17.41607285,369.7584229,135.8473663,28.26586533,0.0,1.046403646,0.188342795,0.374115467,0.0,0.0,1.405388355,31.51009369,158.4696045,198.2428741,236.0289001,54.60667419,1.512456536,0.0,2.241004467,0.136756003,0.025447873,0.011729149,0.941222847,3.302437782,66.56181335,197.265564,210.703949,31.42500877,0.0,0.581977248,0.081944779,0.578971207,0.0,0.0,1.772173643,5.251933098,80.56577301,99.17935181,189.9753876,51.8179512,2.70792675,3.704308987
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.060405906,0.132147357,0.0,0.925924122,136.6490631,3614.062256,3779.926514,11652.99805,5493.427734,3252.01001,26.49423409,0.0,0.017630871,0.0,0.0,3.616903782,1161.380615,4259.526855,4276.758789,6737.639648,6082.624023,2150.241455,30.39582443,0.0,0.001709337,0.0,0.0,15.92338085,1402.836182,4037.100342,5275.702148,4826.812988,7227.468262,2382.202148,0.0,0.0,0.002584703,0.113537975,0.915381193,0.896164596,404.4662476,3033.594727,5213.555664,7863.600586,7845.906738,4012.144531,0.547573745,4.520916939
437,0.291815937,1.227730274,0.790894926,0.700024009,377.913147,7557.196289,8446.520508,23697.75,10816.85352,5119.844727,61.01605988,0.009936233,0.011490176,0.00184837,0.0,10.71640205,2077.466064,9069.895508,9361.855469,13094.58594,11981.84961,4142.324219,102.4453812,0.0,0.070393741,0.003475129,0.0,14.60687828,2759.855713,8333.578125,11215.96973,9828.125,13427.69531,4115.895508,3.446941853,0.008272553,0.031703588,1.120691776,3.526099205,0.609014809,983.112915,6905.492676,12323.74316,15481.16602,15309.84375,7044.146484,1.975962758,9.280355453
438,0.385288566,0.479910851,0.015469116,18.40377045,474.151123,7198.148926,7394.914063,22400.81641,11919.66992,7263.105957,37.77959442,0.00170253,0.042998701,0.0,0.0,13.80746174,2924.574463,8978.677734,8871.636719,14497.99609,12669.02148,4735.388672,33.6855545,0.0,0.011084188,0.0,0.0,92.65796661,2855.323486,9024.632813,11144.4082,11198.54102,15672.60352,5993.79834,0.0,0.0,0.024275025,0.320136607,1.084052086,11.64695835,1097.219238,5996.164063,10119.29199,17146.13281,17166.91992,9350.90918,0.669656634,11.88430977
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,7.005152702,6.317936897,0.0,0.0,0.0,526.6514282,411.0963135,3527.912598,1342.379883,369.8518066,0.0,0.930977941,3.693208694,2.909320831,0.0,0.0,100.6182404,502.915863,1100.224731,1518.371582,1552.003296,474.2476807,29.59106064,0.0,6.023356438,3.411417484,0.244147629,0.016556904,41.24306488,119.3262787,1447.97998,2361.88623,1301.544189,280.8625183,0.0,4.352549553,0.823483706,4.210420609,0.0,0.0,39.83343887,3.261916161,1121.804321,1048.980957,1933.242432,731.1845093,0.0,21.91731262
441,17.27380371,18.99813652,0.0,0.0,0.0,915.491333,619.5891113,7082.825195,2420.617676,960.1612549,0.0,10.07132816,5.264364719,10.11400127,0.0,0.0,73.45605469,825.0057373,2477.420166,3886.524902,3413.051025,848.3144531,44.81874466,0.0,8.220901489,5.755779743,0.533831179,0.380523443,45.02711487,149.0131836,3655.568359,4274.729492,3097.91748,934.7183838,0.0,9.82327652,1.624186754,12.77688026,0.0,0.0,63.17896271,0.67000562,2358.964355,2004.740234,4042.783691,1672.871582,7.60884428,33.66543579
442,26.07551003,24.91405296,0.0,0.0,0.0,1887.692749,1457.986572,12714.44531,4420.384766,1566.456055,0.0,6.562339783,17.12485886,12.20418453,0.048128016,0.0,424.1194458,2051.837891,4410.192383,6256.556641,5909.18457,1745.667725,109.7260818,0.0,17.06114197,3.734541416,0.54153049,0.703937888,157.3444061,459.65802,5584.37793,8544.498047,5452.694824,1165.427979,0.0,14.27943802,3.522754669,12.8954525,0.0,0.0,144.857605,8.727710724,4251.018555,3861.265625,7474.263184,3092.586426,9.30609417,61.70763779
443,7.647973061,10.08708477,0.0,0.0,0.0,628.3588867,519.1074219,4361.810547,1755.547729,548.5345459,0.0,3.796989202,4.092003822,8.102685928,0.0,0.0,100.6226654,682.8330078,1527.724121,2217.717529,2203.249512,696.9688721,36.5446167,0.0,5.833919048,5.348077774,0.430031866,0.138822898,38.22687149,201.1845398,2129.790527,2790.553711,2043.072021,422.7653198,0.0,5.879876137,0.461145222,6.457055569,0.0,0.0,51.63349915,4.559906006,1503.744995,1385.965698,2706.541748,1044.033569,3.873700142,26.72400284
444,11.15316963,15.84907532,0.00306671,0.0,0.0,791.4241943,687.9484863,6111.763672,1946.504272,613.9675293,0.082068935,6.666534901,6.389368057,8.101638794,0.006221266,0.0,91.81887817,757.6055908,1979.056396,2923.758545,2839.564453,732.0328369,47.53449249,0.0,7.736477375,4.904633045,0.567261457,0.111970298,38.92912292,150.5074615,2841.953125,3751.253174,2300.403809,479.6444092,0.0,9.35500145,2.548891544,9.714116096,0.0,0.0,65.05831146,32.54964447,1934.001831,1772.249146,3227.439941,1183.472534,2.657548904,42.04216766
445,2.863648891,2.887739182,0.001971735,0.0,2.731915951,144.7436523,68.47895813,1174.014282,502.15448,160.0868835,0.0,1.040714741,0.912221909,0.1969212,0.0,0.0,13.88548851,107.7577972,516.12146,671.2342529,529.8068848,94.68656921,8.244883537,0.0,2.136860847,0.039058488,0.069161654,0.016201634,7.226410866,49.87178421,532.2116699,970.9359131,482.7713013,200.83255,0.0,0.942350507,0.606074452,1.562133789,0.0,0.0,8.776222229,1.487216473,382.1777039,339.5860291,536.6281128,293.986084,4.358050346,2.588257551
446,4.620288372,4.403793812,0.001750643,0.0,0.0,209.9237518,111.1072235,1833.296631,751.5487061,235.749588,0.0,1.887076974,1.307126284,0.671792388,0.0,0.0,22.94832611,199.0379028,746.173645,1057.768311,838.1665039,160.290741,10.42015839,0.0,2.585031271,0.09004204,0.107050568,0.08613959,13.67571449,83.59692383,871.6392822,1470.273926,711.6292114,275.052063,0.0,1.806254387,0.802980483,2.545605183,0.0,0.0,14.56589127,2.286329508,616.8861694,535.4394531,848.8323364,465.8046265,0.205682799,4.628918648
447,2.196732759,2.352841139,0.001399483,0.0,0.0,108.0695877,40.79049301,1102.855591,487.0896301,122.9186325,0.0,1.334780216,1.526350141,0.521735311,0.0,0.0,11.17303085,86.2010498,411.9141541,661.8709717,451.0531006,99.46736145,7.549793243,0.0,2.776610851,0.0,0.051418837,0.030735705,9.266639709,29.6826992,433.9136963,965.5343628,451.5583191,206.7675323,0.0,0.94770956,0.470213413,1.781263947,0.0,0.0,1.734943032,2.101544857,313.4949036,299.932312,450.1498413,219.6700439,6.546997547,3.607158661
448,3.595701218,5.792801857,0.0,0.0,0.083316989,308.8262634,136.4169159,2460.158447,1078.231934,309.8091431,0.0,3.183216572,1.569146633,2.102509499,0.0,0.0,37.00465393,313.8062134,978.5491943,1360.906982,1119.60083,228.4032898,13.25258732,0.0,4.154337406,0.11338079,0.078360394,0.0,21.74168587,136.7416687,1138.324219,2013.70166,966.1037598,376.5039673,0.0,3.019693375,0.606253743,2.215247154,0.0,0.0,15.22504425,61.41252136,763.8087158,764.5108643,1121.494141,654.0655518,7.305633545,7.756685257
449,3.247965097,5.282733917,0.0,0.0,0.04517778,212.4932709,88.00939941,2135.556152,863.598999,237.3503113,0.0,3.106500864,2.237486362,2.157395124,0.0,0.0,24.68234253,192.9326782,753.9287109,1277.810425,896.3510742,164.0087891,11.58512306,0.0,4.782552719,0.0,0.099279255,0.02876007,20.18427277,73.62204742,838.5344849,1833.949097,871.2808838,313.2164917,0.0,1.911668658,0.667420208,2.8139956,0.0,0.0,4.826862812,37.96635056,542.9866333,643.0941772,851.6902466,440.8776855,3.212233543,8.13574028
450,4.395014286,2.910794735,0.026498236,0.0,0.0,1127.539063,1515.937988,5126.343262,2196.734375,690.4538574,16.2029953,0.0,2.512998104,0.008703359,0.159777358,0.0,350.5770569,1182.635132,2015.670166,2393.450684,3096.949219,1772.469604,36.81744003,0.157148153,5.31020546,0.007398508,0.08353743,0.100166991,169.2011719,1476.143433,2537.295654,3632.49292,2308.653809,497.9016113,0.0,6.01066494,0.501654506,0.485990137,0.0,0.0,136.9616089,341.3711548,2121.644531,2398.033691,4198.416992,2014.757446,0.0,21.82486534
451,3.841418505,2.890697002,0.018000599,0.0,0.0,1235.593262,1657.077637,5599.884766,2695.280273,934.9399414,21.99450684,0.0,3.098546267,0.0,0.28470993,0.0,400.0634766,1330.215332,2016.663208,2505.077637,3184.662842,1948.739746,45.3724823,1.017995596,5.034005165,0.003413588,0.05412849,0.348722219,230.594696,1856.60083,2610.706055,4025.575684,2622.811279,558.3173828,0.0,6.587388992,0.344433337,0.435474217,0.0,0.0,184.4793091,427.8220825,2342.255859,3133.73584,4447.495117,2161.8479,0.0,24.37578011
452,1.284702659,0.832723618,0.0,0.0,0.0,13.49496174,0.755981207,202.4203796,85.29935455,13.13125038,0.0,0.56825459,0.767096877,0.0,0.0,0.0,0.004154807,11.99498653,60.70400238,177.7011414,108.2221603,9.400658607,0.518306971,0.0,1.203522444,0.314913094,0.005217904,0.001157291,0.479676604,0.057447001,111.9948883,197.1335449,91.14595032,8.153450012,0.010324797,0.0,0.241385698,0.0,0.0,0.0,0.288919568,0.0,26.87960052,39.87163544,105.9576111,17.16510391,0.202524528,1.708486319
453,10.0880909,13.19586372,0.0,0.112029105,0.0,278.9275513,88.84172058,3766.565918,1273.429443,377.7348938,0.008524107,7.222895145,9.190112114,1.755308509,0.001615519,0.0,3.726219177,325.0747681,1201.748291,2856.8125,1937.317383,254.4433899,24.24670029,0.0,14.50771427,3.966887951,0.15298304,0.556985795,14.04515648,62.22570801,1784.479004,3849.349609,1575.501953,441.4664917,0.0,2.934278011,2.258938313,1.455325246,0.0,0.0,8.29322052,0.0,848.1673584,927.5174561,1629.958008,503.0284729,15.58825684,26.53254318
454,4.451192856,6.513979912,0.0,0.0,0.0,153.679657,39.59295654,1958.886719,690.1434326,190.4899902,0.0,2.716251135,2.102453947,0.280353159,0.001545925,0.0,6.302484512,193.1801147,633.0006714,1529.813354,970.1424561,128.5386353,11.06334305,0.0,6.180454254,0.807311714,0.152817175,0.24800919,10.61184883,36.68412018,899.694458,1993.691406,769.27771,303.5407104,0.0,1.034132242,1.676284552,0.915593028,0.0,0.0,5.507510185,1.103761911,371.4237671,492.8934937,876.7225952,287.3459778,4.583379745,10.08140182
455,6.632202148,11.52467346,0.008624687,0.043240309,0.0,259.5645142,61.94008636,3781.7229,1232.51001,319.7286987,0.0,5.285478592,4.535982132,0.0,0.0,0.0,4.848923683,307.4280396,1176.984253,2675.664307,1740.537964,216.6725159,17.8678112,0.0,10.79812241,0.931907773,0.205301672,0.270734042,16.16486549,42.66876984,1707.461792,3380.365723,1568.238037,463.7113037,0.0,0.640272021,0.687186897,0.467563927,0.0,0.0,3.121062517,9.838222504,537.9243164,910.6337891,1632.744385,419.015625,12.88405991,16.5557766
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,33.42227936,30.50142479,0.02585201,0.0,116.0765686,1964.502075,4470.049805,23044.39453,8995.522461,1861.276855,1.427816153,10.65014648,16.47187042,13.80795193,0.1525684,0.0,1063.655029,2830.006836,8891.935547,9835.226563,9482.533203,2251.66626,143.1404724,0.0,19.00899315,21.74113655,0.950897276,5.376458168,445.8183594,1067.130127,12566.24121,9328.253906,9108.298828,977.8948975,0.0,10.19555283,1.798672199,22.53000259,0.001752794,0.0,3.049185276,843.1223755,9724.879883,8459.099609,8920.833984,2796.910645,2.192831039,46.46891022
458,16.23900795,13.26463509,0.004232381,0.0,85.66432953,697.7385254,2066.10791,11151.97363,4124.094727,657.9532471,1.548957348,3.582841873,9.010645866,5.115238667,0.321695387,0.0,761.6519775,1594.179932,3759.51709,5229.38623,4521.538574,1197.042358,66.50567627,0.103686944,8.599002838,9.62153244,0.582005441,4.64714098,197.384903,699.1416626,5323.541504,4511.109375,3928.684082,303.5135803,0.0,2.882771492,1.04340899,11.79310608,0.0,0.0,0.0,347.9264526,4434.039551,4613.768555,4079.336426,1423.237427,0.0,20.82071304
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,3.394102097,2.710886955,0.0,0.0,0.0,40.33874512,68.10261536,1308.189209,401.6827393,92.94873047,0.0,3.673099279,1.195940733,0.601827264,0.0,0.0,6.325141907,103.0462799,584.348877,683.0084229,735.6751709,190.5267181,4.903479576,0.0,5.715855122,0.267253995,0.036843684,0.040700156,2.684672356,8.423708916,309.4110107,755.8649902,703.9526367,108.4101715,0.0,2.104625225,0.366441905,0.908281207,0.0,0.0,4.27302599,13.95631695,286.8151245,392.2774353,563.3812256,164.1363373,8.384803772,10.37921906
463,1.192995906,0.948994756,0.0,0.0,0.0,11.43351364,22.55975151,415.3481445,129.8744812,31.01081085,0.0,1.388063908,0.361632109,0.310952038,0.0,0.0,1.694037795,34.30673218,185.8052673,217.9707642,246.0269318,62.32521439,1.884927511,0.0,1.945283532,0.036781225,0.008738803,0.0,0.905359924,3.075763464,90.88691711,233.5577698,234.3615112,35.82397842,0.0,0.711802781,0.165234253,0.473278224,0.0,0.0,1.524811268,4.750792503,93.18054962,113.6125183,190.1228027,52.0945549,2.313365221,3.450319767
464,3.366186857,2.873171806,0.010276044,0.0,0.0,37.71886444,55.88226318,1296.045654,420.5411377,89.04371643,0.0,4.15393877,1.319052219,1.336998701,0.0,0.0,1.827888012,90.94150543,549.9506836,650.9556885,733.2822266,193.5531921,4.691837311,0.0,5.703653336,0.214488029,0.040765136,0.0,2.667632103,7.486370087,279.2796021,725.5999756,700.5172729,106.5233765,0.0,0.535859466,0.304019868,0.882101834,0.0,0.0,3.780345917,9.302764893,259.5871887,367.7658691,547.8135986,160.525528,6.762276173,11.18620491
465,0.123244658,1.974410176,0.0,0.0140438,2.340459347,713.5338135,1818.668213,2569.05249,1910.911133,751.819458,19.48566628,0.0,0.004908337,0.0,0.154729709,0.0,325.2787476,1177.685303,1369.165527,2159.366699,2016.906372,1202.473633,0.603116214,3.892092705,0.161575451,0.0,0.0,2.604372025,115.2498322,1228.314941,2071.165527,2005.474854,1779.829346,701.0779419,0.002410091,2.943461418,0.0,0.067724809,0.0,0.0,226.4223785,499.4274902,2117.035645,1650.964111,2880.533203,1643.434937,4.55742836,15.21109295
466,0.269565225,2.528226376,0.010456394,0.009531263,24.2209053,1031.4021,2747.914307,3923.270508,2736.484375,1078.275269,27.38254166,0.0,0.001103074,0.0,0.019484797,0.0,472.7924194,1688.734375,1943.898438,3241.536621,3035.915039,1829.549561,1.872472286,6.369382858,0.306092054,0.0,0.001247043,2.805395603,160.5322571,1784.014893,3237.703613,2958.04834,2556.766113,1019.266357,1.439438343,4.543281078,0.0,0.442486167,0.005581397,0.0,327.6567993,822.0128174,3035.955078,2451.849365,4246.461914,2349.484375,1.037225246,25.00119209
467,0.084424846,0.056868955,0.0,0.523974717,0.348434865,189.4309387,421.0030518,553.6068115,591.7158203,214.5736389,3.850984097,0.0,0.0,0.0,0.002473588,0.212472379,103.7033157,346.45401,302.0302429,524.0725708,514.2928467,368.5691528,1.617167473,0.726051867,0.02845775,0.0,0.0,4.268537045,40.3134079,324.3959045,495.4400635,361.3070068,508.3575439,256.8291626,1.464910746,0.629345119,0.0,0.0,0.032639381,0.218663335,50.12797165,150.324646,483.2812805,413.7720642,688.8917847,456.477356,0.0,3.878363609
