MonthYear,GD_Conflict_SN1403,GD_Conflict_SN0701,GD_Conflict_SN0103,GD_Conflict_SN1102,GD_Conflict_SN0101,GD_Conflict_SN1001,GD_Conflict_SN1201,GD_Conflict_SN0502,GD_Conflict_SN1301,GD_Conflict_SN0902,GD_Conflict_SN0202,GD_Conflict_SN1002,GD_Conflict_SN0301,GD_Conflict_SN0802,GD_Conflict_SN1401,GD_Conflict_SN0302,GD_Conflict_SN1202,GD_Conflict_SN1204,GD_Conflict_SN0801,GD_Conflict_SN0603,GD_Conflict_SN1302,GD_Conflict_SN0303,GD_Conflict_SN0104,GD_Conflict_SN0102,GD_Conflict_SN0201,GD_Conflict_SN0803,GD_Conflict_SN1003,GD_Conflict_SN1203,GD_Conflict_SN1303,GD_Conflict_SN0403,GD_Conflict_SN0401,GD_Conflict_SN0601,GD_Conflict_SN0703,GD_Conflict_SN0203,GD_Conflict_SN0402,GD_Conflict_SN0702,GD_Conflict_SN0901,GD_Conflict_SN0503,GD_Conflict_SN1103,GD_Conflict_SN1101,GD_Conflict_SN0105,GD_Conflict_SN0404,GD_Conflict_SN1402,GD_Conflict_SN0903,GD_Conflict_SN0501,GD_Economic_SN1403,GD_Economic_SN0701,GD_Economic_SN0103,GD_Economic_SN1102,GD_Economic_SN0101,GD_Economic_SN1001,GD_Economic_SN1201,GD_Economic_SN0502,GD_Economic_SN1301,GD_Economic_SN0902,GD_Economic_SN0202,GD_Economic_SN1002,GD_Economic_SN0301,GD_Economic_SN0802,GD_Economic_SN1401,GD_Economic_SN0302,GD_Economic_SN1202,GD_Economic_SN1204,GD_Economic_SN0801,GD_Economic_SN0603,GD_Economic_SN1302,GD_Economic_SN0303,GD_Economic_SN0104,GD_Economic_SN0102,GD_Economic_SN0201,GD_Economic_SN0803,GD_Economic_SN1003,GD_Economic_SN1203,GD_Economic_SN1303,GD_Economic_SN0403,GD_Economic_SN0401,GD_Economic_SN0601,GD_Economic_SN0703,GD_Economic_SN0203,GD_Economic_SN0402,GD_Economic_SN0702,GD_Economic_SN0901,GD_Economic_SN0503,GD_Economic_SN1103,GD_Economic_SN1101,GD_Economic_SN0105,GD_Economic_SN0404,GD_Economic_SN1402,GD_Economic_SN0903,GD_Economic_SN0501,GD_Governance_SN1403,GD_Governance_SN0701,GD_Governance_SN0103,GD_Governance_SN1102,GD_Governance_SN0101,GD_Governance_SN1001,GD_Governance_SN1201,GD_Governance_SN0502,GD_Governance_SN1301,GD_Governance_SN0902,GD_Governance_SN0202,GD_Governance_SN1002,GD_Governance_SN0301,GD_Governance_SN0802,GD_Governance_SN1401,GD_Governance_SN0302,GD_Governance_SN1202,GD_Governance_SN1204,GD_Governance_SN0801,GD_Governance_SN0603,GD_Governance_SN1302,GD_Governance_SN0303,GD_Governance_SN0104,GD_Governance_SN0102,GD_Governance_SN0201,GD_Governance_SN0803,GD_Governance_SN1003,GD_Governance_SN1203,GD_Governance_SN1303,GD_Governance_SN0403,GD_Governance_SN0401,GD_Governance_SN0601,GD_Governance_SN0703,GD_Governance_SN0203,GD_Governance_SN0402,GD_Governance_SN0702,GD_Governance_SN0901,GD_Governance_SN0503,GD_Governance_SN1103,GD_Governance_SN1101,GD_Governance_SN0105,GD_Governance_SN0404,GD_Governance_SN1402,GD_Governance_SN0903,GD_Governance_SN0501,GD_Political_SN1403,GD_Political_SN0701,GD_Political_SN0103,GD_Political_SN1102,GD_Political_SN0101,GD_Political_SN1001,GD_Political_SN1201,GD_Political_SN0502,GD_Political_SN1301,GD_Political_SN0902,GD_Political_SN0202,GD_Political_SN1002,GD_Political_SN0301,GD_Political_SN0802,GD_Political_SN1401,GD_Political_SN0302,GD_Political_SN1202,GD_Political_SN1204,GD_Political_SN0801,GD_Political_SN0603,GD_Political_SN1302,GD_Political_SN0303,GD_Political_SN0104,GD_Political_SN0102,GD_Political_SN0201,GD_Political_SN0803,GD_Political_SN1003,GD_Political_SN1203,GD_Political_SN1303,GD_Political_SN0403,GD_Political_SN0401,GD_Political_SN0601,GD_Political_SN0703,GD_Political_SN0203,GD_Political_SN0402,GD_Political_SN0702,GD_Political_SN0901,GD_Political_SN0503,GD_Political_SN1103,GD_Political_SN1101,GD_Political_SN0105,GD_Political_SN0404,GD_Political_SN1402,GD_Political_SN0903,GD_Political_SN0501,GD_Social_SN1403,GD_Social_SN0701,GD_Social_SN0103,GD_Social_SN1102,GD_Social_SN0101,GD_Social_SN1001,GD_Social_SN1201,GD_Social_SN0502,GD_Social_SN1301,GD_Social_SN0902,GD_Social_SN0202,GD_Social_SN1002,GD_Social_SN0301,GD_Social_SN0802,GD_Social_SN1401,GD_Social_SN0302,GD_Social_SN1202,GD_Social_SN1204,GD_Social_SN0801,GD_Social_SN0603,GD_Social_SN1302,GD_Social_SN0303,GD_Social_SN0104,GD_Social_SN0102,GD_Social_SN0201,GD_Social_SN0803,GD_Social_SN1003,GD_Social_SN1203,GD_Social_SN1303,GD_Social_SN0403,GD_Social_SN0401,GD_Social_SN0601,GD_Social_SN0703,GD_Social_SN0203,GD_Social_SN0402,GD_Social_SN0702,GD_Social_SN0901,GD_Social_SN0503,GD_Social_SN1103,GD_Social_SN1101,GD_Social_SN0105,GD_Social_SN0404,GD_Social_SN1402,GD_Social_SN0903,GD_Social_SN0501
01/06/2018,-4.171779141,0,-4.208194906,0,0,0,0,0,0,0,0,-2.379603399,-0.121065375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5625,0,0,0,0,-4.171779141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.171779141,0,-4.208194906,0,0,0,0,0,0,0,0,-3.419758605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.634161114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2018,3.15258512,-5.325232989,0,0,0,2.768729642,0,-5.672823219,0.362801128,0,0,0,0,-1.438356164,0,0,0,0,0,0,4.733727811,0,0,0,-1.103752759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.221019844,0,0,0,0,0,0,0,0,0,0,0,-4.87804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.250716681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2018,0,0,0,0,-1.348511097,0,0,-7.015194918,0,0,0,0,0,-3.522012579,0,0,0,0,-3.133903134,0,-4.96124031,0,0,0,0,2.941176471,0,0,-3.133903134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824990385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.860841424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.015194918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.522012579,0,0,-6.618496148,0,0,0,0,0,-3.522012579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2018,0,0,1.402805611,3.539823009,0,0,0,3.695652174,0,0,0,0,0,0,-2.885572139,0,0,0,0,0,0,0,0,0,0,2.431610942,0,0,0,0,0,0,0,-7.194244604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.885572139,0,0,0,0,2.227703928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2018,-3.251720733,0,0,0,0,0,0,-1.191251401,0,0,0,0,0.698965128,0,0,0,0,0,0,0,-4.646464646,0,-2.07852194,0,0,0,0,0,-2.601908066,0,0,0,0,-3.076923077,-0.133511348,-4.190572618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.190572618,0,0,0,0,0,0,-5.534034311,0,0,0,0,-4.190572618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.190572618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2018,0,0,0,0,1.114982578,0,0,0,0,0,0,0,2.303815695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.192629816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.724144809,0,0,0,0,0,0,0,0,0,0,0,0,0,3.805309735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.598802395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2018,0,0,-0.993377483,0,0,0,0,-7.378640777,0,0,0,-0.217627856,0,0,0,0,0,0,0,0,0,0,-4.538216561,0,0,0,0,0,0,0,0,0,0,0,0,2.204724409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217627856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.378640777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.378640777,0,0,0,0,-0.455580866,0,0,0,0,0,0,2.682414387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2019,0,0,0,0,0,0,0,-5.329808943,0,0,0,2.052238806,0,0,0,0,0,0,0,0,0,0,-4.538216561,0,0,0,0,0,-4.404620663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0,0,0,0,0,0,0,0,0,-7.534807535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.548387097,0,0,0,0,-7.534807535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441826215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2019,-1.218910273,0,0,0,0,0,0,0,0,0,0,0,-3.208937555,-0.140350877,0,0,0,0.293853735,0.562776045,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.879311793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396648045,0,0,0,0,0,0,0,0,0,0,0,0,-0.969496287,0,0,0,0,-3.146597229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.527559055,0,0,0,0,0,0,0,0,0,0,0.826995618,0,0,0,0,-1.80840715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.571936057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953601954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.389830508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657534247,0,0,0,0,0,0,0,0,0,-3.308823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2019,0,0,-0.166190456,0,0,0,0,0,0,0,0,0,6.293706294,0,-2.720403023,0,0,0,0,0,0,-2.111324376,0.797047793,0,0,0,0,0,0,0,0,0,0,-0.738956603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.111324376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2019,0,0,-1.142857143,0,0,0,0,0,0,0,0,2.697841727,0,0,-5.972804954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.279317697,0,-5.972804954,0,0,0,0,2.485004284,0,0,0,0,0,1.002358491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.968028198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.781737194,0,0,-2.249488753,0,0,0,0,0,0,0,0,0,0,0,0,2.711864407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2019,0,0,0,0,0,0,0,0,0,0,0,2.21402214,0,0,0,0,0,0,0,0,-1.402127121,0,0,0,0,0,0,0,0,0,0,0,0,-0.930232558,0,0,0,0,0,1.008064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.402127121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.46349639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180050823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.069364162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291666667,0,2.462536887,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604670106,0,0,0,0,0,0,0,2.575727103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.922656855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2019,0,0,0,0,0,4.156479218,0.305143854,0,0,0,0,0,0,0,0,-1.912568306,0,0,0,0,0,0,-4.662298387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826446281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.912568306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210674157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2019,0,0,0,0,0,0,0,0,0,0,-1.745462978,0,0,0,0,0,0,-2.716739912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.223766505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2019,0,0,-2.50531748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864864865,0,0,0,0,-2.541484295,0,0,0,0,0,0,0,-1.104972376,0,0,0,0,0,0,0,-0.825471698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.254428341,0,0,0,0,0,-3.743315508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2019,-5.886792453,0,-2.892611376,0,0,0,0,0,3.73525557,0,0,0,0,0,0,0,0,-3.012048193,0,0,0,0,0,0,0,0,0,0,1.670502895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.662298387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.040908358,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45398773,0,0,0,0,0,0,1.451861322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.788617886,0,0,-2.45398773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.64399093,0,0,-2.56916996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45398773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.566196511,0,0,0,0,0,-3.798882682,0,0,-0.619195046,0,0,0,0,0,0,0,0,0,-2.197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.239740821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.566196511,0,0,0,0,-5.587668593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.823045267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.566196511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2020,0,0,-3.330557868,0,-3.224137931,0,0,0,0,0,0,0,0,0,0,-0.305661035,0,-3.993891343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.060606061,0,0,0,0,0,0,-4.195804196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.489109212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
